"Leading.razor.protein","Gene.names.syn","Protein.names.syn","pVal.syn","phase.syn","peak.shape.syn","period.syn","t1.1H","t1.2H","t2.1H","t2.2H","t3.1H","t3.2H","t4.1H","t4.2H","t5.1H","t5.2H","t6.1H","t6.2H","t7.1H","t7.2H","t8.1H","t8.2H","Av_expr.syn","Amplitude.syn","CV.syn","Gene.names.tot","Protein.names.tot","pVal.tot","phase.tot","peak.shape.tot","period.tot","t1.1T","t1.2T","t2.1T","t2.2T","t3.1T","t3.2T","t4.1T","t4.2T","t5.1T","t5.2T","t6.1T","t6.2T","t7.1T","t7.2T","t8.1T","t8.2T","Av_expr.tot","Amplitude.tot","CV.tot"
"Q7TQC5","Aptx","Aprataxin",0.0535267116004595,6,18,24,48281.8257456582,38307.5875181169,39922.3275771132,41568.1879774779,39358.0278426724,39325.4319108676,38599.264798215,33419.2681445707,43128.1366763179,44962.2278164466,39957.3351990868,48001.0728101037,43657.7579872302,45954.1563577276,30579.0115590593,39823.8914027418,40927.8444577129,0.432537174169767,0.116722427567321,"Aptx","Aprataxin",0.209425493352519,6,18,24,440909.915078867,430648.841618148,384884.443560071,367444.848697443,373799.953942928,391299.834609555,373633.118097056,342262.646892268,362221.217683858,510717.858287057,442850.082106639,434181.047986368,440856.853904331,460040.151655483,347380.959567042,408340.671120463,406967.027800474,0.413928401780448,0.114759808859269
"Q7TQF2","Fbxo10","F-box only protein 10",0.0535267116004595,12,6,24,9438.08903097493,8109.86012314588,6625.04359843008,7852.51604950118,6692.98099833681,5611.49386175948,5825.23110603277,7621.89547991335,6534.09198388166,7544.81265520028,8904.44330930876,7809.92344170298,6046.06988970894,7215.486435259,7424.61708237323,7712.58145856118,7310.57103150566,0.523433142599168,0.144463213280961,"Fbxo10","F-box only protein 10",0.0363286310876085,6,18,24,54704.6117275587,49474.5804229637,42374.0163267449,48585.6976220388,48538.2957166862,48747.2509851974,42002.8642936563,49267.6956317998,48819.7284170873,53743.826796083,51039.8341987126,54884.8307959987,43644.3409414505,50866.7771673946,46458.1344095091,41204.2797492772,48397.2978251349,0.282671794945059,0.0894418856920088
"Q7TQH0-2","Atxn2l","Ataxin-2-like protein",0.0188865537511804,6,18,24,102242.416208042,102808.113769867,88571.2181261864,89182.2332918441,83353.8281001661,81246.5329277094,79331.4569245667,35787.6767543777,65689.1118212099,79018.059828256,74089.084763592,91327.8904872589,70911.8139878036,77821.766781722,61184.2417667314,61172.8532073743,77733.6436716692,0.862180567510378,0.215861377600522,"Atxn2l","Ataxin-2-like protein",0.0306703093495305,6,18,24,534458.263521109,540724.417874134,503515.639845218,527597.956351014,504931.843299083,505297.776308235,492718.656949657,406940.926646595,417217.934045741,520838.910378532,464655.36802638,530569.612878089,425905.028985386,483406.930860992,389885.422606692,430532.60303398,479949.830725677,0.314280755218469,0.105063211295449
"Q7TQK4","Exosc3","Exosome complex component RRP40",0.742325844468593,6,18,24,4095.25439753142,3853.86691641839,2127.68145335364,3262.31585142646,3425.28760330372,1943.03178841098,1855.7961052801,3097.57437859621,2690.40483538508,2614.5184411021,1433.80740312355,4088.24499000085,4332.94221514819,3745.71457375425,2817.19379344888,1722.93172960413,2944.160404743,0.984706813988184,0.318674905788356,"Exosc3","Exosome complex component RRP40",0.153143826368685,6,18,24,85118.4978666952,57523.4084558565,50142.6446836221,72991.8887454067,70040.8097084635,58396.5359415677,56261.6203679006,57799.9396866481,78250.1375860468,73735.453143101,70878.5926314238,73649.9178416738,80277.7845954531,72407.5969301643,63817.9050198905,62482.2337188555,67735.9354326731,0.516355948429143,0.146643999505452
"Q7TQK5","Ccdc93","Coiled-coil domain-containing protein 93",0.700821635491479,18,18,24,119412.387672881,91250.6039397047,111403.795954623,95750.1097335659,111127.330827448,116892.718825948,100201.541067028,131787.86624547,103826.80763559,117305.490197037,107049.725170242,116336.130359539,102890.197246271,113278.829308983,108716.634882673,103258.879690544,109405.565547347,0.370522853229274,0.091638226775556,"Ccdc93","Coiled-coil domain-containing protein 93",0.876279025921901,6,6,24,983562.497142481,921561.675788355,930745.044729922,847708.21601637,882591.054267976,920281.064296414,890901.594375463,850872.558540122,1246567.40122299,995326.834806257,947022.133279126,994199.265856492,1013703.29571775,1068267.65274622,1061526.52730251,990165.879897577,971562.668499127,0.410533667192852,0.102287664377561
"Q7TS68","Nsun6","Putative methyltransferase NSUN6",0.00212227394764467,6,18,24,6910.88186007848,6795.79057122849,6074.63368829319,7320.78322362592,4638.40279165434,5089.93574413714,4367.39892113661,2844.62435702913,5786.20462169947,6595.84700021024,4670.83567230476,5044.89857181817,5461.06487737724,5592.59179218836,5427.6636266812,4080.27284585867,5418.86438533259,0.826032642321249,0.216589390069522,"Nsun6","Putative methyltransferase NSUN6",0.0701909204189805,6,12,24,48829.3088633757,41542.0671707707,41733.0453710644,44774.649932914,37112.7156170659,43342.8254769161,37598.2573637033,36082.8906972585,51992.1097138149,55301.7198811193,49383.7509812541,44407.3735850223,41811.441589929,42873.9900079105,44209.078563309,45471.0969215841,44154.1451085632,0.435266703422903,0.119165005821105
"Q7TS74","Ckap2l","Cytoskeleton-associated protein 2-like",0.00526515992935006,6,18,24,24560.5453484435,23519.4678236321,16897.1817476666,17512.7182244177,15070.5090023366,11152.5995306935,7556.71015175578,9134.25605608775,10360.7840475233,10583.936796584,9191.20478993347,8679.27817433649,3298.30254668536,7883.99562287901,2985.09398552722,4099.71074483998,11405.3934120839,1.89168848310461,0.571470769144413,"Ckap2l","Cytoskeleton-associated protein 2-like",0.0120320043860253,6,18,24,109782.354601658,94452.6879357569,66583.750943593,80079.3558617014,60601.7271175527,48645.5977281003,38835.0814427202,40634.9050746398,59229.9432906825,38043.9218081831,40880.4884100133,43249.6224511257,28620.5221183207,30226.8544838693,16617.7828546382,15487.7410510877,50748.2710733527,1.85808524223958,0.522780880788651
"Q7TSC1","Prrc2a","Protein PRRC2A",0.58627791105411,12,12,24,67393.6478920452,65791.155942918,57048.5155686981,72819.4701969146,65530.2833600916,62005.9789363713,62678.0606013105,49973.847021167,47414.214173873,59215.7377227722,54491.5103317325,66369.8142176569,62370.8280730992,62383.4931692922,56832.772992842,55444.1275203552,60485.2161075712,0.42002422505789,0.110644506121568,"Prrc2a","Protein PRRC2A",0.435893574955956,12,18,24,1373241.61785267,1217168.17249099,1445339.0298544,1693351.70590437,1598840.16095264,1466506.4816648,977679.493837698,1168910.71129719,1474113.24517401,1472268.55786433,1857026.81196076,2015706.14350732,1455005.31192962,1639787.89603084,1990693.37014008,1764958.94652558,1538162.35356171,0.674848560209532,0.186460593118576
"Q7TSH3","Znf516","Zinc finger protein 516",0.827964021487027,12,18,24,84127.6273775475,66846.7236343068,71689.5952692611,64881.2118789866,61358.1793172517,64051.5835425933,64584.6412831724,51077.7136752136,63796.8542026084,80455.1868138245,91154.1035414248,85811.223616755,99639.8906357083,90613.32092152,87377.6801405134,96250.6245511934,76482.2600251175,0.634946939911901,0.191076256931684,"Znf516","Zinc finger protein 516",0.887220330560502,18,12,24,275852.259787954,241758.07143345,226770.228814157,229774.428598633,217682.106226149,236528.570857803,209516.754570451,199651.651054942,180786.147801193,279006.720546695,295894.286890894,315304.698372127,346244.75574082,299966.920907548,303437.596923328,334155.146191933,262020.64654488,0.631471642106977,0.193284818758308
"Q7TSJ6","Lats2","Serine/threonine-protein kinase LATS2",0.832430111218511,12,6,24,5433.14805810178,3918.65822962189,5900.93257177147,3910.33312631185,4231.53957281623,5206.71995479885,5585.55677499478,4553.37189091393,7702.81495335524,5518.20979910351,7008.29840790438,6666.79597289811,4140.08581727341,6248.39749045939,5560.47116600082,5298.11672081053,5430.21565669601,0.698403538055965,0.205376676891089,"Lats2","Serine/threonine-protein kinase LATS2",0.688143914051891,12,6,24,14496.6492743961,10102.8011137484,14789.8765295603,7908.55674781932,10560.7030846311,11783.7525661237,12443.279015307,9531.37401481274,17428.2522615771,11811.1533698135,14712.9088554948,15618.2515744869,10742.0359126214,14933.3815470263,13030.8700424903,11317.7166818714,12575.7226619863,0.756989937646589,0.204420476012465
"Q7TT18","Atf7ip","Activating transcription factor 7-interacting protein 1",0.80046813160152,12,6,24,7825.22124619691,9044.91154936089,8702.66491827493,8718.34483851639,7267.70456244145,6423.21518282263,7093.29000181525,6379.2275922076,6635.95886444493,8054.92200213342,6991.93921232645,6656.426464924,7599.82924000779,7913.98731953748,7915.20833430181,8451.91583052911,7604.67294749006,0.350532360242146,0.113460306882843,"Atf7ip","Activating transcription factor 7-interacting protein 1",0.700405804624966,12,6,24,15641.8145349513,17201.4302632438,17096.9191647821,17820.4750593482,14652.2089466698,14226.5238043097,13924.7550854042,13949.175554275,12800.8222669971,16664.4734981183,15925.5817835098,13668.9613318993,14635.051740536,14335.1713681344,15483.3220973522,18342.6328774916,15398.0824610639,0.359902645313642,0.106411242392619
"Q7TT28","Rexo1","RNA exonuclease 1 homolog",0.801846290999874,18,6,24,33001.3769607353,26344.413305457,26427.4739988256,20439.9106999017,18886.9904574847,19656.0282411511,10989.0556339415,28386.5129748586,11436.4485645597,12699.6839655523,18654.2385389467,16810.1245935974,32462.7058866145,16633.9298505534,20005.8373011534,13208.8457414364,20377.7235446731,1.08021493561522,0.347643101197475,"Rexo1","RNA exonuclease 1 homolog",0.673110744195514,6,18,24,128854.622605484,122579.415181215,104353.995896748,97752.7240879645,83443.8819334636,98789.2434555262,78603.1008188734,110735.093878013,93745.5098310765,139644.514103647,105093.564847852,125042.971926867,116644.30539561,140822.477606451,101427.850568306,99181.8795521667,109169.696980579,0.569932669123798,0.168569007116431
"Q7TT37","Ikbkap","Elongator complex protein 1",0.202556542240958,6,18,24,155157.567151739,176299.485099721,140378.047800901,139396.7538105,126535.091435484,117494.362322105,121159.356467735,85638.4696988632,103325.038118105,117106.293745288,87954.3590203049,126275.082182048,110739.169027425,104959.954084556,89897.6956360315,110057.979069937,119523.419041921,0.758520933617699,0.206008704650327,"Ikbkap","Elongator complex protein 1",0.000140037868969505,6,18,24,994515.2969359,1030728.07291726,811342.192869205,985411.606726023,863353.124022131,882331.044424213,877325.275493022,782613.791593216,989874.261345843,995904.764563916,925056.013640068,939328.349699399,901603.769146267,834403.386423534,817154.201133211,855166.993802577,905382.009045987,0.274043750422526,0.0852176215027402
"Q7TT50","Cdc42bpb;Cdc42bpa","Serine/threonine-protein kinase MRCK beta;Serine/threonine-protein kinase MRCK alpha",0.0700731211262206,12,6,24,126377.838562499,112418.346111735,133962.55239952,105743.100255328,97027.0618250588,102510.371278851,104881.785921825,74052.815705678,105094.806771472,126241.869500539,113979.080948323,117101.878640705,115175.193423564,93710.3934188165,112613.53279419,116980.846295905,109866.967115876,0.545293442301505,0.131074712770855,"Cdc42bpb;Cdc42bpa","Serine/threonine-protein kinase MRCK beta;Serine/threonine-protein kinase MRCK alpha",0.718028074820449,24,12,24,687078.202722183,631042.181695242,697021.70235193,621390.471091163,624973.513030818,726814.100529939,754630.684226732,629076.92953989,704552.175630633,775465.545516675,730853.720256044,687870.88331661,779154.791603311,691735.655352927,723555.743245478,836805.914755644,706376.388429076,0.304958443109271,0.0874530726404674
"Q80SU7","Gvin1","Interferon-induced very large GTPase 1",0.279222936158017,12,12,24,63412.9100205693,55192.6902266248,71474.4247406342,69494.8557691911,64483.6777095081,73581.4092025888,57827.5922172162,61089.285476944,68913.5146581642,74425.4114012999,57368.274874111,69137.6751922868,57143.416139301,58776.7528587166,54983.7330517089,59587.0776731333,63555.7938257499,0.30589938665378,0.105758707291358,"Gvin1","Interferon-induced very large GTPase 1",0.692265842639357,12,12,24,705487.40659398,613836.771078286,746758.960577515,725875.270866922,655203.864438122,794674.755338675,662723.791412735,675313.840458896,894804.58569601,900208.292686871,759077.612650067,764008.242276246,737340.841134903,751165.252946232,716488.607352845,757119.55367106,741255.47807371,0.386333093082529,0.104040033896147
"Q80SW1","Ahcyl2;Ahcyl1","Putative adenosylhomocysteinase 3;Putative adenosylhomocysteinase 2",0.110217712513735,12,12,24,23733.4939993087,26876.1222221731,23317.3309805544,35638.7084907636,20431.5938062034,18675.024152307,18028.8357903018,22470.5595008628,24641.007725427,25084.8143697004,19899.0591885043,31325.7518201698,25348.8354998489,26224.3957043252,20982.5828029377,20591.974646855,23954.3806687652,0.735142057896067,0.19368144737851,"Ahcyl2;Ahcyl1","Putative adenosylhomocysteinase 3;Putative adenosylhomocysteinase 2",0.0514913495739208,6,12,24,481262.872037622,415748.94032358,489115.553149185,516391.311106008,412313.456936937,434225.346715231,492447.125594348,528184.170776549,599042.750965841,569496.518427268,515145.171829586,493853.666733391,468729.839317541,426033.770302901,518315.052653705,472287.094331973,489537.040075104,0.381440583127798,0.107330304062118
"Q80SY4","Mib1","E3 ubiquitin-protein ligase MIB1",0.185801355057009,6,18,24,4083.9372066003,4510.29358278218,4446.79889464795,4417.31464376326,4193.35674749809,4361.47646589366,3076.06946465626,2646.15587856881,3569.90047662664,3971.13469369226,2867.99525265588,3420.07643771989,3071.8489935247,4372.57923989942,3270.9780963633,3540.67280321917,3738.78680488199,0.498594277100593,0.168459994860373,"Mib1","E3 ubiquitin-protein ligase MIB1",0.314019711107274,12,12,24,43374.7589887606,37239.8576348298,34702.9926522868,50751.7640131987,41254.1113027513,37732.334772299,34508.7482169328,38026.5785731784,35820.1465601407,37856.375488338,38439.7344744275,36513.8736816134,32423.5455660053,39703.5620232454,33888.3092187798,34108.7524104189,37896.5903485754,0.483637664460291,0.11778134944759
"Q80SY5","Prpf38b","Pre-mRNA-splicing factor 38B",0.801846290999874,12,12,24,45185.8456919263,24285.685913223,30701.4522315613,36109.8239612914,43369.9261160761,39057.0873752741,30292.7946025839,40262.9463667183,34137.3222738061,30062.5412636928,29021.403178447,40992.3489588795,27754.7408796713,20575.8321470354,33357.1799024575,17023.0375517498,32636.8730258996,0.862913800529461,0.246201039621587,"Prpf38b","Pre-mRNA-splicing factor 38B",0.0818099395609817,6,18,24,625607.591588743,500435.277599647,535593.116852122,472539.184468575,474269.233491951,539894.994221231,575206.572548563,526687.195353743,599902.660808073,622388.533346916,586959.377291824,506243.810710089,402163.402855609,512487.414824814,388540.607614766,410404.559465872,517457.720815159,0.458137881488215,0.144860230773169
"Q80TH2","Erbb2ip","Protein LAP2",0.107053423200919,18,12,24,6138.84774606426,6574.10698253733,7062.12642240761,6669.49690800531,6926.58064191052,8737.49871035219,4884.70224103532,7941.72566818456,5494.38657931273,7462.94967476871,7594.09076583724,6736.36916742531,7603.97434358202,6872.77876770927,6337.24905163409,7479.12832487741,6907.25074972774,0.557790155434669,0.136003923826378,"Erbb2ip","Protein LAP2",0.513850436357357,24,6,24,106434.931216744,101990.925039684,111002.308652713,111465.602762921,96427.483402964,105976.864380862,118038.114738195,135014.04240605,104343.603295171,125659.778981485,149443.534282816,116981.07830422,115667.915340532,116094.132681622,112502.607742366,126357.748268265,115837.541968538,0.457675896595348,0.114750910399208
"Q80TJ7","Phf8","Histone lysine demethylase PHF8",0.435893574955956,18,6,24,12278.5919032914,12447.4505809727,14936.283553189,10508.5649462893,13909.7150911319,11559.7141376531,11237.1919870514,12265.5872711936,13019.8930559195,12964.9325044347,13236.6816777913,12984.0420359679,16789.8511090985,11632.7666752736,13604.4534013741,8885.1032935413,12641.3014515108,0.625311234438798,0.142771275634907,"Phf8","Histone lysine demethylase PHF8",0.152303419722555,6,18,24,32203.5710257889,29819.4832269348,32569.273795897,25758.1729702929,30530.9511028515,28206.2709515876,28252.0784267314,25629.8554947394,32702.0666320958,35220.845202195,33660.9471336288,32976.8079231599,36432.1879673063,28559.927445386,30931.9549057705,26458.5507399151,30619.5590590176,0.352791901795385,0.107550766088323
"Q80TL7","Mon2","Protein MON2 homolog",0.0486606469095086,12,6,24,5924.71752953579,4957.64111387665,5199.33602726884,5155.09043712153,3932.74095393513,5065.19120129114,6239.49686305533,4444.58980650476,5991.07829705407,5056.46930337833,5682.8231196835,5142.65555724938,4012.56934152928,3785.25776616383,5006.45095262042,3853.96016486191,4965.62927719562,0.494245333247582,0.15707976996777,"Mon2","Protein MON2 homolog",0.025416634452921,12,12,24,153069.489399249,160009.003009657,163917.630680727,159232.452381368,148985.151861218,165317.872772004,162042.745017873,154038.056049547,164427.756856946,162433.108278904,166565.049352354,179197.062609647,159207.428794224,141995.401284687,152572.064212578,142445.188172108,158465.966295818,0.234761205794267,0.0596653023833132
