"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","t1.av","t2.av","t3.av","t4.av","t5.av","t6.av","t7.av","t8.av","FCday1","FCday2","FCav","anova_pval","anova_BHadjpval"
"Q6IRU2","Tpm4","Tropomyosin alpha-4 chain",0.0559165957964263,24,6,24,367177.774618989,377279.227344432,335105.639562104,388400.88314527,268043.236056264,364475.613874053,359788.770518589,452622.312366261,1.15904012732465,1.68861680311624,1.42382846522044,0.280598858177454,0.850989020173784
"Q6IRU5-2","Cltb","Clathrin light chain B",0.826685011670622,12,6,24,37547.195062718,40586.7457587992,35872.8324096443,30797.754592238,35535.8143302056,36395.1601824954,34620.2340942204,38745.6363931613,1.31784756051756,1.11916159456673,1.21850457754215,0.697091550166031,0.999825464286451
"Q6IRU7","Cep78","Centrosomal protein of 78 kDa",0.185676830387545,6,18,24,11771.3807223711,10829.5424441874,9883.69482251594,10183.3357655659,9372.66739437513,8463.70785436485,6871.75149106958,5807.64988193168,1.19098990142379,1.61384855921406,1.40241923031892,0.66338559842736,0.999825464286451
"Q6JPI3","Med13l","Mediator of RNA polymerase II transcription subunit 13-like",0.663444627902243,12,18,24,35268.2073588935,35430.665050918,34632.6438093762,35399.4933310295,38811.9429951871,38833.2458809347,39144.145058761,39312.0865986526,1.02304245803278,1.01288633252727,1.01796439528003,0.998178898565752,0.999825464286451
"Q6KAR6","Exoc3","Exocyst complex component 3",0.873596398495538,6,18,24,42910.4856890952,40314.2967638215,41428.3014985031,38721.0102860114,38696.6860547689,32346.5344814067,35458.1773521367,33744.6907496004,1.10819643837127,1.19631628782404,1.15225636309766,0.692520060399519,0.999825464286451
"Q6KCD5","Nipbl","Nipped-B-like protein",0.378897297015702,6,18,24,61881.6463955645,47896.6558691408,41667.4038752112,36069.7607515478,69333.5525134534,74290.3559541152,64203.8858164447,65426.1520368965,1.71561011512695,1.15710061796738,1.43635536654716,0.765439809789581,0.999825464286451
"Q6NS46","Pdcd11","Protein RRP5 homolog",7.38174692776199e-05,6,18,24,620093.087261843,511657.45921693,484856.098590689,452966.998768175,657727.512755943,553363.643288486,527739.16618048,478207.184799524,1.3689586414643,1.37540282468085,1.37218073307258,0.0128562465362925,0.437561570040917
"Q6NS57","Mapkbp1","Mitogen-activated protein kinase-binding protein 1",0.0508332689058421,6,18,24,25782.7774055561,25078.9501142056,23032.380602385,19464.0370687349,25370.4139935445,25774.9545360254,22213.1824717403,22902.9435325553,1.32463667812116,1.16034496942599,1.24249082377358,0.0805280448261204,0.605178450388897
"Q6NSQ7","Ltv1","Protein LTV1 homolog",0.019457651088918,6,18,24,156075.674938166,107685.378998474,105997.527754449,100145.910720279,122888.114162042,120227.772736414,116140.438236894,95775.4992622934,1.55848275596701,1.28308508030323,1.42078391813512,0.102213610918622,0.638211814516273
"Q6NV83","U2surp","U2 snRNP-associated SURP motif-containing protein",0.832430111218511,6,18,24,145760.70313444,123390.729612058,136246.335400575,121133.728214634,174752.800946753,172056.191377938,162202.058397271,169443.168717928,1.20330402838894,1.07737720885601,1.14034061862248,0.939935834470318,0.999825464286451
"Q6NVF9","Cpsf6","Cleavage and polyadenylation specificity factor subunit 6",0.342696261849576,6,18,24,225101.700759926,223973.813001602,213188.056504576,179216.266485283,266126.830881469,251419.614429503,225667.201327022,240753.469880553,1.25603386999701,1.1792889233195,1.21766139665826,0.610706102744105,0.999825464286451
"Q6NWV3","Ift122","Intraflagellar transport protein 122 homolog",0.516107935538918,6,12,24,12647.1341978408,13445.970392282,11327.3701278879,10609.0591681954,13366.0721865285,11797.1890484585,12315.1231791189,12180.5491575219,1.26740460007909,1.13298787801278,1.20019623904593,0.395037966034416,0.933271929325684
"Q6NWW9","Fndc3b","Fibronectin type III domain-containing protein 3B",0.434973443761697,6,6,24,2566.5508923401,2222.64700063996,2584.43225775965,2327.263572904,2550.47624499398,2033.93358546206,2278.17726111546,2171.57153610964,1.16277225174106,1.25396240232425,1.20836732703266,0.117697520838273,0.678420412035299
"Q6NXH3","Gpbp1","Vasculin",7.38174692776199e-05,6,18,24,17548.9613317152,16515.5129580822,13747.9016752906,11803.3244542862,18163.5614892988,14676.3189823638,12927.6711645863,12169.7500888958,1.48678123690335,1.49251721330514,1.48964922510425,0.00485494952532182,0.319594391609757
"Q6NXI6","Rprd2","Regulation of nuclear pre-mRNA domain-containing protein 2",0.80046813160152,18,18,24,12923.4761196357,10540.2114577892,12384.9571604865,11703.3845940951,12060.1867982093,12130.2634286443,12643.8405429875,13039.4667389141,1.22611165548157,1.08119940072985,1.15365552810571,0.470085443163791,0.979794830832761
"Q6NZF1","Zc3h11a","Zinc finger CCCH domain-containing protein 11A",0.688143914051891,6,6,24,70184.9472067789,61414.2978575248,63498.1331197773,61591.937899061,70046.1260533768,69052.5238185224,69246.0912700506,69503.9260015796,1.14281119633739,1.0143890792097,1.07860013777355,0.692997282344325,0.999825464286451
"Q6NZJ6","Eif4g1","Eukaryotic translation initiation factor 4 gamma 1",7.38174692776199e-05,6,18,24,2534072.42649875,2361583.07662485,2322511.58797764,2159430.70788816,2423868.02888161,2388925.3334083,2196066.46141248,2002755.68978871,1.17349096557814,1.21026645498499,1.19187871028156,0.0339922231785919,0.482054751266743
"Q6NZN0","Rbm26","RNA-binding protein 26",0.494883896312395,6,12,24,606686.577126123,505949.921016464,491534.762283514,486944.144373902,628261.842605652,609892.849164269,588884.338810658,625884.550868904,1.24590588907519,1.06686797593314,1.15638693250416,0.732032318966029,0.999825464286451
"Q6P1B1","Xpnpep1","Xaa-Pro aminopeptidase 1",0.0765719131843423,12,12,24,33509.3543495617,27165.0428829989,26152.0712067535,23489.0840118901,22114.3005018803,27491.1384850094,22580.2103218231,18006.9025929139,1.42659263905734,1.52670001646078,1.47664632775906,0.453764625170626,0.973713061257561
"Q6P1F6","Ppp2r2a;Ppp2r2c","Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform;Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B gamma isoform",0.546765117594782,12,6,24,229579.390048668,243056.987788886,231712.407321005,202908.183673084,222858.781717959,221223.708900934,207957.795792678,229634.041450405,1.19786685479619,1.10423386906513,1.15105036193066,0.737194340011385,0.999825464286451
"Q6P1H6","Ankle2","Ankyrin repeat and LEM domain-containing protein 2",0.0559165957964263,12,6,24,146200.977738652,173998.240449746,146710.213503848,140033.582218383,154445.300297795,161364.349519327,123410.919236663,152508.153882065,1.2425465212937,1.30753705196768,1.27504178663069,0.167931297762752,0.746114877928726
"Q6P2B1","Tnpo3","Transportin-3",0.827964021487027,6,6,24,243066.517256258,212549.0832916,221425.976144891,198219.345463297,294944.045089439,288577.466159355,302038.364524954,292130.355097084,1.22625022642538,1.04664570156759,1.13644796399648,0.959525254819214,0.999825464286451
"Q6P2L6","Whsc1l1","Histone-lysine N-methyltransferase NSD3",0.00579167592228507,6,18,24,204060.543642593,106803.425900234,96034.1730623817,75844.9410688704,216220.763576005,150483.391821122,159162.654458452,122431.855370293,2.69049643610769,1.76604988074426,2.22827315842597,0.171030929701465,0.746316784151848
"Q6P3B9","Rbfa","Putative ribosome-binding factor A, mitochondrial",0.371602710114018,12,12,24,52932.8880174247,54178.6450450355,49676.0797747527,48386.0565720341,65511.9953666378,66712.8817876249,65015.0619655363,56320.0850781489,1.11971606870623,1.18453091281831,1.15212349076227,0.801010312543948,0.999825464286451
"Q6P3D0","Nudt16;Nudt16l1","U8 snoRNA-decapping enzyme;Protein syndesmos",0.185676830387545,6,18,24,25888.1924325366,22471.3257206713,21408.177145985,22603.6050797533,27829.0035562006,23778.1027491581,25249.6622024255,22340.5119364986,1.20926654595587,1.24567438898905,1.22747046747246,0.16882414131665,0.746114877928726
"Q6P3Y5","Znf280c;Znf280d","Zinc finger protein 280C;Zinc finger protein 280D",0.0749827261839369,12,12,24,135878.669142103,149247.657141707,140588.415938319,143811.312819736,146202.767184903,149381.625941181,137262.549244083,129266.339393617,1.09838915912271,1.15561117180176,1.12700016546224,0.360147730416856,0.921090382621081
"Q6P4S8","Ints1","Integrator complex subunit 1",0.264522510032964,6,6,24,19682.2794660401,14827.6823144883,14912.0951519101,14703.141873674,19560.0622947436,16399.6642284783,19853.2663914871,20075.0127413376,1.33864446355383,1.22411120506217,1.281377834308,0.575451261620185,0.999825464286451
"Q6P4T0","Atg2a","Autophagy-related protein 2 homolog A",0.826685011670622,18,6,24,4916.20323638104,5807.49190621944,5707.75101693779,4706.00999113725,4838.15064767149,5153.55360093419,4858.65955553096,4230.37157041773,1.23405855855737,1.21822717346441,1.22614286601089,0.197759670902135,0.771336295202494
"Q6P4T2","Snrnp200","U5 small nuclear ribonucleoprotein 200 kDa helicase",0.0840877453514647,6,18,24,2005687.92542122,1834480.21621219,1777056.10320398,1569869.20943986,2431053.85320129,2162521.41802316,2070164.88725356,1895764.66593164,1.27761466583376,1.28236056768501,1.27998761675939,0.376539217708998,0.927231886114138
"Q6P542","Abcf1","ATP-binding cassette sub-family F member 1",0.0306703093495305,6,18,24,3174688.00420567,2846868.11948232,2661549.85479176,2373119.47724729,3675322.3632784,3064271.97186868,3268997.36317645,2991445.00623658,1.33776998362011,1.22861104102401,1.28319051232206,0.374280744064745,0.927231886114138
"Q6P549","Inppl1","Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2",0.0050795238078645,12,12,24,575671.766424172,580291.69111389,538987.146436022,477985.608289934,518210.678980779,522544.078180995,491751.637495585,487939.380869263,1.21403590620641,1.07092007464141,1.14247799042391,0.267404988930729,0.846113365698963
"Q6P5B0","Rrp12","RRP12-like protein",0.00130198144442061,6,18,24,434207.501573934,363848.141917094,351508.115672403,340377.101784875,421897.443739699,429349.681372482,368562.674926077,360104.019860548,1.27566601659462,1.192293497692,1.23397975714331,0.10690137724449,0.651943903703287
"Q6P5D3","Dhx57","Putative ATP-dependent RNA helicase DHX57",0.874741408363499,12,18,24,18204.8878558006,17763.7716399098,21379.0751267146,21684.1339100945,20423.5619785908,27408.6714115718,19946.0483221653,20098.9879124467,1.22069425061606,1.37414042966665,1.29741734014135,0.870484792649346,0.999825464286451
"Q6P5D8","Smchd1","Structural maintenance of chromosomes flexible hinge domain-containing protein 1",0.00558747618865095,12,12,24,1856263.93408859,1825018.99095017,1723949.39972798,1661236.64467897,1797822.71581978,1911834.51006232,1782068.61097244,1715723.00277115,1.11739886068267,1.11430254590888,1.11585070329578,0.057509927300364,0.559083850211133
"Q6P5E4","Uggt1","UDP-glucose:glycoprotein glucosyltransferase 1",0.153143826368685,24,18,24,24556.5903997538,22085.0538882788,21886.1185161469,25127.8975047378,22057.6155762207,25186.343217261,22776.6647988229,26802.0766698323,1.14812032504527,1.21509401490914,1.1816071699772,0.274870909146849,0.846216559710279
"Q6P5F9","Xpo1","Exportin-1",0.314019711107274,12,6,24,168796.56263689,162402.78631821,150857.373431427,150858.688350012,183149.669471478,193408.246628786,171657.656198593,181810.491460608,1.11891489820759,1.12670911925437,1.12281200873098,0.764763932560629,0.999825464286451
"Q6P6L0","Filip1l","Filamin A-interacting protein 1-like",0.0770804332388426,24,6,24,147509.694617224,172251.975707454,187489.987031681,180580.642991687,166407.794478616,152314.86321589,150209.495993641,184772.630036008,1.27103501582186,1.23009952742156,1.25056727162171,0.523335649999914,0.999825464286451
"Q6P8X1","Snx6","Sorting nexin-6;Sorting nexin-6, N-terminally processed",0.752344151799718,12,6,24,413258.705939165,427953.954760086,409800.733512904,399164.358867522,386839.932995472,398374.928015372,378706.738876723,379097.273754232,1.07212466557446,1.05193514432035,1.0620299049474,0.661130741702063,0.999825464286451
"Q6P9Q6","Fkbp15","FK506-binding protein 15",0.692265842639357,18,12,24,155981.007901536,156723.879418907,164806.455798058,144471.281230513,167815.713877006,180677.153561409,189176.327574191,191090.059484364,1.14075582630917,1.1386899061456,1.13972286622738,0.908419031435803,0.999825464286451
"Q6P9R2","Oxsr1","Serine/threonine-protein kinase OSR1",0.0609999226870105,18,6,24,220572.361982765,234980.883153945,240552.955618002,190583.584556581,230347.650593264,221021.759215455,233633.490015321,190908.076423475,1.26219136961708,1.22380097475327,1.24299617218517,0.00560546229695425,0.339093878034628
"Q6P9R4","Arhgef18","Rho guanine nucleotide exchange factor 18",0.0083317016530793,12,12,24,117680.091671272,135900.19140502,131068.816887187,86286.7658848248,115210.977345552,136176.926607882,113530.21037394,104224.618144844,1.57498302331112,1.30657160497948,1.4407773141453,0.051958813492673,0.550128979944063
"Q6PAC3","Dcaf13","DDB1- and CUL4-associated factor 13",0.000281675897852897,6,18,24,143430.80047136,130024.98602004,125798.120951684,103913.225748601,125602.200104889,120974.723883503,108516.837689048,87695.6001136668,1.38029398508295,1.43225201654462,1.40627300081378,0.0838443227957478,0.612249813114487
"Q6PAJ1","Bcr","Breakpoint cluster region protein",0.217486721880849,12,12,24,31742.1483840396,32571.3400984162,37117.7879976318,26948.4553017923,30123.672286727,40951.096214738,30056.992721123,34565.2199154085,1.37736236017814,1.36244821944409,1.36990528981112,0.609818569836823,0.999825464286451
"Q6PAM1","Txlna","Alpha-taxilin",0.000453314971589486,6,18,24,1386279.35832806,1406447.25231522,1350528.87990958,1068918.04158041,1485038.04614061,1399969.82131049,1195168.35829612,1230516.63826516,1.31576715669965,1.24253460680446,1.27915088175206,0.0973694577710764,0.633726640408362
"Q6PAQ4","Rexo4","RNA exonuclease 4",0.0050795238078645,12,12,24,315970.131449942,303705.275042709,312132.945452243,247326.854909741,324049.244915891,359131.824427713,283764.061893136,283404.154579105,1.27754073274918,1.26720733844242,1.2723740355958,0.177921214482402,0.754461734833677
"Q6PB44","Ptpn23","Tyrosine-protein phosphatase non-receptor type 23",0.0468103177944734,12,12,24,248583.194123534,237665.604956362,249504.702799543,215714.767067513,231304.363918548,253739.673058527,195450.475180456,183158.124447521,1.15664173663852,1.38535854646857,1.27100014155355,0.337722473101094,0.898918749719611
"Q6PCL9","Papolg","Poly(A) polymerase gamma",0.00526515992935006,6,18,24,34451.2486588363,33239.2576481053,32375.2490992887,32524.3885392275,35846.6081840025,33943.4520137573,31049.5575518328,26512.5689114905,1.06412304514417,1.35206091509551,1.20809198011984,0.241289661539768,0.81847561843836
"Q6PCM1","Kdm3a","Lysine-specific demethylase 3A",0.80046813160152,6,18,24,102735.735063282,79669.5825793309,91133.4602318885,79605.52618144,118414.049279153,118982.95572405,114936.686388965,108836.930979852,1.29056034161652,1.09322226061369,1.1918913011151,0.855091692451332,0.999825464286451
"Q6PCM2","Ints6","Integrator complex subunit 6",0.813315006787795,18,18,24,91600.6587328643,87826.6341117031,88480.5795980998,97452.2878209155,106825.272624306,108047.732670413,119494.034899152,106134.900373871,1.10959834458611,1.12586938394649,1.1177338642663,0.978182586451721,0.999825464286451
"Q6PCQ0","Iqce","IQ domain-containing protein E",0.883399364370639,6,18,24,10451.0875352026,9590.013176204,10441.1055948411,7404.59568901022,11767.2020581711,8174.4201047665,10430.7179064215,10911.5525352694,1.41143257162763,1.43951520809527,1.42547388986145,0.465673808059487,0.97804234618875
"Q6PD28","Ppp2r5b","",0.501201357795217,6,6,24,70355.807417933,66339.2597898151,57091.0309965311,65896.7890276049,77335.9611750113,65706.1815337841,77193.2472644373,77619.8623762327,1.23234431380663,1.18131750414264,1.20683090897463,0.772483621290816,0.999825464286451
"Q6PDG5","Smarcc2","SWI/SNF complex subunit SMARCC2",0.0514913495739208,18,12,24,551963.25686124,610394.660147496,639652.265397158,552454.161681374,535204.684810743,736156.202567802,736423.549804388,883311.020400095,1.15886747432169,1.65041720573214,1.40464234002691,0.55859760659711,0.999825464286451
"Q6PDH0","Phldb1","Pleckstrin homology-like domain family B member 1",0.000778747385546643,6,18,24,13283.8292836594,12354.0518614253,9661.28477751572,6012.72208402609,10239.8212385104,10406.1358879781,6734.11313971485,5374.35916706739,2.2092870912744,1.93625613110193,2.07277161118816,0.0396277487572742,0.506864765455262
