"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","t1.1H","t1.2H","t2.1H","t2.2H","t3.1H","t3.2H","t4.1H","t4.2H","t5.1H","t5.2H","t6.1H","t6.2H","t7.1H","t7.2H","t8.1H","t8.2H","Av_expr","Amplitude","CV"
"Q8CBW3","Abi1;Abi2","Abl interactor 1;Abl interactor 2",0.000934496862655972,6,18,24,267896.6219227,257236.882005837,217115.201300685,213890.813474324,209959.881956289,220193.995915157,196546.515574763,177778.16220606,234916.529349741,223352.584175484,212245.439878854,194708.87162792,172948.447142802,215226.241633639,182003.404849088,175570.938262614,210724.408204747,0.450579862052065,0.130659769473918
"Q8CBY8-2","Dctn4","Dynactin subunit 4",0.206405513307332,12,12,24,210972.944361478,212598.763039291,228650.288697564,232937.832617528,205473.129819907,204908.806939895,189183.187515652,164438.057723394,170685.885969067,188534.500676251,168448.25907586,191946.151093141,164403.752451215,187596.152299623,153197.580663906,188662.759918347,191414.878303882,0.416583353708951,0.122388950831645
"Q8CC35-2","Synpo","Synaptopodin",0.58627791105411,12,18,24,2484.29148647448,3544.61554605971,7165.01383248347,7537.9409296087,7066.43424502154,8555.25849614852,6113.31318098237,3727.00815319336,4475.4068879815,2586.43330169102,2190.42019860267,2956.10742708308,1128.23174390206,5100.30770117629,1558.2952962081,2887.8172471273,4317.30597960901,1.7202919569113,0.539468828414181
"Q8CCA0","Dcun1d4","DCN1-like protein 4",0.620653176663942,6,18,24,4323.50308987496,3870.3411581715,3643.32117390882,3020.68704051143,1779.5537997919,4724.61935144446,3111.28640945571,2981.00921660036,4319.03138160309,3422.6423228973,2809.12117089578,3827.14609690897,3167.62270242405,4112.01443580921,2844.92505640476,4084.93397469602,3502.6098988374,0.840820313055731,0.21444939545182
"Q8CCB4","Vps53","Vacuolar protein sorting-associated protein 53 homolog",0.807732893034616,12,6,24,35164.1929939287,32049.4763941727,28787.0923521547,30598.0344793749,18980.6464441141,23468.8613465774,22789.0965302789,20340.2587646669,19268.3847113857,20008.4774306646,22141.8858799176,28524.4779865122,32555.2071453236,20309.9185053246,23828.1129050797,24460.5132359529,25204.6648190893,0.642085370544488,0.21051394316182
"Q8CCH7","Zfpm2","Zinc finger protein ZFPM2",0.58627791105411,6,12,24,75923.6724150417,74743.745399233,60737.1549991476,63235.95037753,68113.7477297303,45545.8421580672,64453.1066165539,55229.442562294,92975.1350700314,74889.2322777222,91002.1152011136,72164.4193531765,79952.8302915679,77155.7409829973,82474.7928499137,71238.7096910766,71864.7273734498,0.659980141098911,0.171892982563662
"Q8CCJ9","Phf20l1","PHD finger protein 20-like protein 1",0.796133553482692,24,18,24,19952.5325606159,18807.5140426386,16518.2340837589,15792.5956901244,12961.4482265092,18818.8100093851,14873.6464192727,16450.6204902728,17220.373357803,21467.0323374135,21902.394865585,21351.8804579877,19983.435249698,19361.3594622821,23510.7664159082,25584.5394964337,19034.8239478555,0.663157763082259,0.174453076888647
"Q8CCP0","Nemf","Nuclear export mediator factor Nemf",0.0279582978982131,12,12,24,9912.29053612851,7909.40508758625,8832.72064201385,8090.3154126978,11091.4803780866,8807.63611389204,5809.80035990156,1360.68106413632,8711.22453093525,8418.98862412894,9856.51044730324,5506.20873425648,4266.29331294146,7116.15087944749,3856.86405190391,3900.07558846555,7090.41536023908,1.37238776849628,0.380638869656941
"Q8CCS6","Pabpn1","Polyadenylate-binding protein 2",0.676678016636985,6,18,24,3809.18718518334,3230.72042970351,3563.57714213854,2281.23002620362,3113.70134009436,2593.91358097511,2430.96472317084,1644.40139244144,2388.74207921045,2917.31785156752,2699.17215875576,3405.80728572131,2670.97384522729,2765.82662464815,3062.03563511026,2712.38029152552,2830.62197447981,0.764773895016386,0.189322608226163
"Q8CD15","Mina","Bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA",0.486836658958414,6,12,24,18314.0162114405,13901.2747743392,10036.5536515934,11801.6106588164,15149.0359449721,7704.66483581716,10923.9727288881,16078.2997787426,13110.878937033,10719.0575228618,15732.8856774581,12650.2679587839,6564.53508150692,12483.7094317398,12704.4478672605,11348.7578164692,12451.4980548577,0.943619882376305,0.243775411569438
"Q8CDG3","Vcpip1","Deubiquitinating protein VCIP135",0.0176887737171982,12,6,24,144178.323229015,140511.572046783,151617.050890545,134882.488758646,105696.184141276,104975.629956313,116420.49966594,105208.746787862,112384.454631433,119910.542905967,119323.211652582,129935.873010004,120886.491658817,106599.563845191,117993.095284762,125171.639738588,122230.960512733,0.381584344413078,0.119065240207879
"Q8CDN6","Txnl1","Thioredoxin-like protein 1",0.107053423200919,6,12,24,434463.598303941,378194.413614727,237343.771732055,365344.443324479,255335.487047567,263866.943688353,257005.921097858,371678.879132024,270650.042428548,293839.210802932,257495.640628615,287210.200453447,339083.871152989,225127.99073394,309059.984436438,277489.495480033,301449.368378622,0.694430406989855,0.197624501238983
"Q8CE46","Pus7l","Pseudouridylate synthase 7 homolog-like protein",0.114262076323085,6,18,24,2778.2022964976,2803.05353640805,2326.91575354945,2669.21846089285,2027.74216435981,2356.9177060818,2883.68290402037,1644.76339605012,2284.38811305866,2133.32638585888,1716.76441966037,2132.6621400102,1648.76948748716,1706.66126080786,1560.81632011318,1902.23643041137,2161.00754845423,0.612152690004917,0.208116853491351
"Q8CE72","","Uncharacterized protein C5orf42 homolog",0.0700731211262206,12,6,24,1106.91091418009,756.565731838884,1526.20517586859,1136.87896654727,739.747213622315,610.145252939605,1013.14048086488,287.186512858251,1028.34771371467,796.941835548191,1056.68990041145,475.198212861767,646.985218933763,451.737991548621,541.253748325072,1081.97692799062,828.494487378377,1.49550622470765,0.392569425648996
"Q8CE90","Map2k7","Dual specificity mitogen-activated protein kinase kinase 7",0.00803665773787854,6,18,24,24214.9788451605,25277.0151183127,23730.8930885366,19524.0188870556,21765.3811311727,19904.8112124676,19692.369776447,18697.3958875624,20358.1427134237,22287.1184082171,17764.5646119936,20418.3588554972,14513.2075117882,17279.7064782858,14612.4595995813,16083.7705045454,19757.762039378,0.544788806802705,0.163293185462732
"Q8CE96","Trmt6","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6",0.0120320043860253,6,18,24,29956.7164460772,25488.194995819,25086.9189663213,25282.9478485551,22062.9189963876,21309.482001121,22171.7422435295,17186.5738267249,21157.0153301706,22854.6462623907,22130.8529340628,25019.2297781673,20202.3621674212,17143.5976638325,19058.4365176244,21102.5170139765,22325.8845620113,0.573913152092835,0.148380419561919
"Q8CEF1","Fem1c","Protein fem-1 homolog C",0.0749924445975666,6,18,24,57577.6095045289,39987.0756538867,44802.561698071,43892.9429460419,41368.0294018726,40123.7778033653,41116.7163646213,37545.2042745325,49551.0352086793,34908.7880976275,41321.2355745953,38931.7416050485,33352.8123383442,38016.8633885574,34704.4150773323,24499.6865527775,40106.2809681176,0.824756675345854,0.181248726406597
"Q8CES0","Naa30","N-alpha-acetyltransferase 30",0.853430522236473,12,6,24,3954.2937421715,5123.48918521666,3532.00655542822,5555.68802893235,5211.32527909304,3570.06907696422,3123.48167655941,5573.22655747543,3853.22097658592,6067.01422700304,4734.37022257252,5866.48266515211,4804.17504253453,3827.95295217128,5451.36125138895,4138.38819689464,4649.15910225899,0.633132247294654,0.201587481412597
"Q8CFE2","","UPF0609 protein C4orf27 homolog",0.378897297015702,6,18,24,15209.8564058475,17483.7036806645,13979.1036134857,12509.2178762467,12471.5553733708,11425.1238877137,11843.2220972046,9447.38917759834,7443.32902361931,9734.93343409046,8896.54904632639,10254.2912188497,7600.92005673785,7634.60606881759,7294.6330898273,7844.08479554703,10692.0324278717,0.952959192704709,0.286408780121926
"Q8CFE3","Rcor1;Rcor3","REST corepressor 1;REST corepressor 3",0.242478967530217,12,6,24,52752.5643690331,47925.5594366479,54901.8791853952,45350.1879046412,43580.4719783256,42048.0839917847,41519.6579450476,35966.9590415778,42791.2402076391,47222.6654628993,52583.9710603849,51658.5843919489,46695.573498777,45562.6405468897,51487.8796230124,52749.4991875933,47174.8386144749,0.401377528783056,0.111175469302091
"Q8CFE6","Slc38a2","Sodium-coupled neutral amino acid transporter 2",0.371602710114018,6,12,24,7165.58588686595,7158.66615132044,10140.1076915879,5361.50700926,4095.39618763707,5346.99476187856,3534.92261150795,2696.54678089745,3515.3918508115,5876.11849423556,2556.11479789088,3049.16711403029,2524.13900519378,4059.2519732801,5581.96037376772,6310.40481403497,4935.76721901251,1.5430161813664,0.425133585479395
"Q8CFI7","Polr2b","DNA-directed RNA polymerase II subunit RPB2",0.0468103177944734,6,12,24,54932.0760601348,41034.3509417085,43118.3778094208,51397.7264624791,37840.7108054429,40876.7308351692,42525.6430396016,34868.45909103,46997.3164520968,42415.5297860705,34502.3043666657,41287.8356220052,35760.1357799158,31964.2715609957,39209.0814318856,35268.5801072887,40874.9456344944,0.561904221341802,0.152365266787632
"Q8CFQ3","Aqr","Intron-binding protein aquarius",0.580434498653828,6,12,24,1035.59020103495,1005.0393123205,725.092104651992,734.301270062545,646.856684575944,600.565102229632,970.444601851829,1248.3694445425,743.17226242062,556.928314521773,1118.98799985065,534.410762242177,455.176005119842,879.931546070762,428.977427688426,654.293563924667,771.133537694301,1.06258122205924,0.318746800231281
"Q8CFW7","Cc2d2a","Coiled-coil and C2 domain-containing protein 2A",0.364510078396521,6,18,24,1802.68284851389,3094.39331506202,1285.33795056875,2561.80712244976,2587.51679213707,1071.62261737471,1366.49212311948,1263.66409700935,3241.50155037537,2924.80722207714,2485.83683502733,2234.85053910557,2723.66029328924,2469.34819653378,3050.7414480155,1940.4180176961,2256.54256052219,0.961594507882237,0.317507554902717
"Q8CFX1","H6pd","GDH/6PGL endoplasmic bifunctional protein;Glucose 1-dehydrogenase;6-phosphogluconolactonase",0.751358466742086,6,6,24,2201.80991877784,3591.16357141581,3496.78837105017,1743.33272351337,2531.59336165932,3337.50381278321,2476.01254655389,1088.63535221123,2742.11548991313,3053.89484433327,2425.34585602988,1473.35641505754,3119.62676630137,1353.92452271946,3014.94290856336,3680.2091494779,2583.14097564755,1.00326456112873,0.319396234064867
"Q8CG14","C1sa","Complement C1s-A subcomponent;Complement C1s-A subcomponent heavy chain;Complement C1s-A subcomponent light chain",0.434973443761697,24,6,24,66474.1541417403,86456.3784587885,87110.9212667968,75807.280027746,72781.0578018731,80469.9221066305,89385.3346780562,94104.5575942248,71114.2745183087,91477.563842326,112594.065797127,120123.216476924,108119.572650183,101353.691348768,136500.33513578,102443.28131696,93519.7254476396,0.748785143015058,0.20537151448439
"Q8CG19","Ltbp1","Latent-transforming growth factor beta-binding protein 1",0.185801355057009,6,18,24,31781.2493166859,32721.1610830998,35180.5763882991,29209.0657715599,27759.4543292876,21536.5299010188,26096.1294208991,27579.0639256917,26962.7021223135,27234.5757630665,27584.4570924509,22631.4954676485,21508.3970383232,31306.9376234045,20352.8310314487,22999.5964507806,27027.7639203736,0.548611620278109,0.161934855774382
"Q8CG46","Smc5","Structural maintenance of chromosomes protein 5",0.0103521802349684,6,18,24,53484.3720321139,52954.1835250581,45517.868178635,39818.7841783134,37054.4507869224,40046.0331248289,37444.4476683955,33131.4752756679,37973.6517941033,40180.4727841226,34037.5890783299,33670.2355333265,28606.6687458489,29481.6467853679,31519.5551575666,31085.6632540542,37875.4436189159,0.656829357210233,0.197796389968135
"Q8CG47","Smc4","Structural maintenance of chromosomes protein 4",0.110644695217821,6,18,24,81432.6792678006,77674.8336467155,66421.4957369941,69148.7110559127,60188.5601303838,48658.6387709516,42538.4605142106,32608.74206473,36896.4328485742,43759.9758115825,39180.4636323396,47915.8124112054,25992.4173705848,28795.5628455658,42768.8680268149,29381.2768668455,48335.1831875757,1.14699600251989,0.364073043631895
"Q8CG48","Smc2","Structural maintenance of chromosomes protein 2",0.120825956600471,6,18,24,9225.1913797954,8461.12633824403,8990.19623787569,9392.42103811971,4203.9830998272,10015.6881026339,5926.65092939516,2186.95430095473,9952.69475387313,6099.46816587807,4141.92005248585,6389.83261888856,3866.72714472013,4000.26193552126,5743.90086533445,6155.46690802216,6547.03024197309,1.19576869394753,0.382147157545725
"Q8CG73","Rpgrip1l","Protein fantom",0.000856622124101308,6,18,24,44699.5426360741,45848.1464950429,44109.518141203,35664.3004096622,37624.4915516956,34934.9474842727,35654.9788831794,23495.8442215546,37157.0586925382,36578.293607064,32119.1880620114,35710.9901539422,29784.7508143148,32169.4376897295,25229.3988324794,27964.7895650591,34921.6048274889,0.640070878297478,0.185708481044848
"Q8CG79","Tp53bp2","Apoptosis-stimulating of p53 protein 2",0.58627791105411,12,6,24,9403.57720120478,6828.8496201156,5781.19074488612,7616.21110492637,7147.84291032248,6458.91085780656,8032.20112729895,5501.91184656493,6911.61085050626,7084.32038789337,7625.09714815355,7891.55008139668,6070.06785777028,6965.52379145253,7250.76727387891,5454.016604477,7001.4780880409,0.564103828800658,0.146657823708071
"Q8CGB6","Tns2","Tensin-2",0.00130198144442061,6,18,24,58837.0783934884,62851.3661999592,58047.1020308916,62204.8015284763,50072.7499983923,46285.4197613057,45954.0063937535,50393.3820533597,56402.2616936675,61619.9400772992,53946.9108087113,59587.8635292821,55545.1078337464,47751.3371437687,45863.8786546036,55216.4660871843,54411.2295117431,0.312205544660397,0.110229545639628
"Q8CGC4","Lsm14b","Protein LSM14 homolog B",0.0425399517690791,12,6,24,30237.6292942389,31787.4364414555,32002.5125858703,31146.4861135817,23112.0461543035,25639.0246313147,28038.2879279136,27459.3312321199,22581.7008581297,35132.6370606373,29369.7018656933,25975.2629620716,22852.6104947773,23955.0558288197,20915.1202032377,23791.4924883613,27124.7710089079,0.524152511839842,0.153413843495831
"Q8CGC6","Rbm28","RNA-binding protein 28",0.439723105040779,6,6,24,148181.359328167,129096.249296449,91690.417249012,107515.107136148,103251.762890249,106295.11598429,107359.042883389,73293.6941382702,128093.198094245,130919.189421867,124435.555382287,105525.608097565,135436.568776081,145660.978809089,144601.897557145,139307.157562073,120041.431412895,0.623848485547566,0.179088842885617
"Q8CGC7","Eprs","Bifunctional glutamate/proline--tRNA ligase;Glutamate--tRNA ligase;Proline--tRNA ligase",0.0181643155438042,12,12,24,202212.990375208,223541.905273981,153166.726470717,164278.356857933,156099.278616353,131726.938507841,133996.36839239,71975.4760974324,99698.9709586042,134154.711902962,148006.968643229,161291.855934191,148403.325409662,133760.101648082,131028.382161134,123216.504454521,144784.928856515,1.04683844080729,0.245067764256878
"Q8CGF1","Arhgap29","Rho GTPase-activating protein 29",0.548151533730356,6,18,24,9853.5756049611,8380.85587171547,8465.31951141288,6806.70321772088,6968.27556672726,8290.09062483932,9723.36112667912,6500.31779931198,9522.01443279385,11266.3016652385,8795.54052479291,8394.78141709788,10233.497153067,10856.2300707086,8212.08410936404,8036.08363446452,8769.06452068096,0.543499691978138,0.158814686069337
"Q8CGF7","Tcerg1","Transcription elongation regulator 1",0.00130198144442061,6,18,24,36846.4205924331,27405.951527414,31766.1734128476,27241.2900512824,26630.8996904033,26779.0291272301,24154.4686798889,20383.9707004154,32395.7405904427,25300.133771852,27585.1228736663,27264.6270817935,28673.0994847097,26405.6830936813,24939.0777195703,25188.5418911664,27435.0143930498,0.600052533458418,0.137035238757869
"Q8CGI1","Fam193a","Protein FAM193A",0.546765117594782,18,6,24,12884.7899521763,18179.1599264836,20925.8904820552,14396.8553979293,17057.9971032125,16898.1820638212,13154.7110768564,16201.4715065969,13317.3070408804,15188.859469653,11271.6759763961,15268.8789212051,19855.0461205698,9597.34293071264,8002.63744332999,11446.5423490997,14602.9592350611,0.884974944509671,0.244626053959859
"Q8CGK3","Lonp1","Lon protease homolog, mitochondrial",0.836216071045467,12,6,24,5001.86223737018,6370.99837783626,7190.54701615755,3022.74186611643,4046.83916072306,4893.73492636832,3957.11529214791,9250.09721086623,4396.64917767826,6287.32654282775,7341.09390399256,6354.91307921504,4591.90210686466,7095.13758879505,5136.73746803496,5965.64987409237,5681.45911431791,1.09608380865686,0.280417330335689
"Q8CGY8","Ogt","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit",0.00270754509461311,12,12,24,14049.5642069191,15575.4557718262,14913.3917333433,14464.6646428943,12711.4587852753,13706.1360366868,10556.8703007666,9578.97748935452,12592.8397346568,11033.507065231,14067.5766345865,16845.3986463641,11464.4838329408,16737.945639283,13418.7043600478,12083.1335407378,13362.5067763071,0.543791765920267,0.15816041914287
