"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","t1.1T","t1.2T","t2.1T","t2.2T","t3.1T","t3.2T","t4.1T","t4.2T","t5.1T","t5.2T","t6.1T","t6.2T","t7.1T","t7.2T","t8.1T","t8.2T","Av_expr","Amplitude","CV"
"Q8C0V0","Tlk1","Serine/threonine-protein kinase tousled-like 1",0.149984889195133,12,12,24,268216.304553655,327865.052232077,419067.842213551,315906.08647753,319357.008484592,322657.971176172,350714.229081173,262353.065302613,284501.865613828,364491.019657731,343630.609810489,344503.41594764,293112.272717953,374734.787952769,242663.677007388,314761.071738983,321783.517498009,0.548207585577327,0.141102140302468
"Q8C0V9","Frmd6","FERM domain-containing protein 6",0.000453314971589486,6,18,24,47518.7557432726,45066.449252127,42576.6466661485,38178.6597408693,41472.4918484977,41243.1339814328,38589.3094781304,36498.1088364176,46892.962485945,45452.1574706177,46232.7987120613,42304.0474034688,42059.7114776909,40888.0430113402,42266.4783830105,34364.4202857956,41975.2609235516,0.313383053923944,0.0893559070787684
"Q8C181-4","Mbnl2;Mbnl1","Muscleblind-like protein 2;Muscleblind-like protein 1",0.187641375733938,12,12,24,1382061.29523266,1160631.44949423,1347530.37125809,1443323.98213124,1332584.92618709,1479251.67675549,1232461.28443129,1194126.64281567,1409246.52965408,1578593.08101064,1591777.88276655,1492174.23592582,1278749.83570629,1341725.25683119,1383230.15250961,1437116.56546399,1380286.57301087,0.31236008645063,0.0905506933579037
"Q8C1A5","Thop1","Thimet oligopeptidase",0.872599600472313,12,18,24,6483.18168399832,11391.3300626794,6810.94530025419,7103.71891880701,6971.51750472597,7900.44767144331,5936.97957398298,9705.40724968697,4913.62100582269,5268.56411544944,8366.30186407672,8598.44918910234,7023.33259817056,5274.622498634,9890.78350727876,6124.42577342445,7360.22678234607,0.880096394909172,0.249675629751709
"Q8C1B1","Camsap2","Calmodulin-regulated spectrin-associated protein 2",0.0435943573051302,6,18,24,97621.864869074,87557.830783248,66226.5379306157,94517.5879752223,70820.8560124864,84268.8782049202,54747.5406245261,68914.2649813284,120945.728627094,107151.152014407,96310.8643893553,80577.4581945707,89076.9668301629,95276.6476920831,90391.6146395147,80859.4779572883,86579.0794828686,0.764597965212446,0.189629577658993
"Q8C1B7","Sep-11","Septin-11",0.826685011670622,18,18,24,66913.2835601469,75502.555608304,66896.8154468678,75425.5494710356,79809.4893292431,65328.686181304,66106.8097241156,68798.5143274521,58721.1270306971,73348.2942953675,62862.5867982396,71825.7707209619,73270.9233299064,83353.3245160608,68399.9163878516,75581.0966543211,70759.0464613672,0.34811375671678,0.0908386067600323
"Q8C1D8","Iws1","Protein IWS1 homolog",0.876279025921901,12,6,24,98147.8901445805,123347.844578423,142259.705080528,118375.98127253,108612.847694115,111476.171835529,133138.717567097,121437.278064208,118280.29827616,154895.784994213,144842.986084535,151134.160670393,138411.138733619,136807.315337558,146363.18569819,149555.789799972,131067.943489478,0.432965478352745,0.130688550729173
"Q8C2E7","Kiaa0196","WASH complex subunit strumpellin",0.378897297015702,12,6,24,2064253.04865469,2456788.74631461,2332206.15373918,2240133.51410365,2047602.54670141,2204932.62769665,1965851.79549142,1971422.69189824,2110286.00777662,2357221.84537728,2389869.1332987,2221371.95130468,2207061.81616141,2269750.39879297,2401989.02187678,2299147.61693082,2221243.05725744,0.221019014204302,0.0689041824999269
"Q8C2Q3","Rbm14","RNA-binding protein 14",0.688143914051891,12,12,24,913793.583771644,979137.912383202,895980.395099127,959821.462449521,931141.813435191,910123.931036701,962903.820212208,892147.811798161,947087.083377998,1087547.80188689,1158331.59890308,1002555.03310769,1022929.77268196,1094087.68587793,910802.35344416,948307.951208576,976043.750667127,0.272717065114122,0.0804522723426915
"Q8C3F2","Fam120c","Constitutive coactivator of PPAR-gamma-like protein 2",0.718028074820449,6,18,24,101871.526089408,70300.1227411295,78394.9237501501,78349.5663069483,82561.3543671481,82675.195891352,86845.1103169563,70635.7731424192,96738.3028225996,93389.3296839419,91468.8278330955,102468.464438939,83046.0592930018,91711.5519029823,73118.7689333805,92293.3261682778,85991.7627301081,0.374086315671565,0.119815429532793
"Q8C4U3","Sfrp1","Secreted frizzled-related protein 1",0.807732893034616,24,12,24,1079159.92945163,863395.550773366,758642.204882817,1121873.60256677,1055667.40761294,1045743.0858185,1073424.32431828,1069090.41537484,1780685.92281466,1657704.44591316,1513529.28230407,1735330.42371982,2092402.46996949,2048162.19238439,2303197.15390362,2138782.66935702,1458549.44257284,1.05896646622843,0.348819584350354
"Q8C522","Endod1","Endonuclease domain-containing 1 protein",0.494883896312395,24,12,24,9880.5799912423,9323.97857073569,9299.99048117257,7597.90447680911,6630.60971339496,7633.60787156344,9938.64492350971,8301.28575250872,4925.6730080704,10189.8086735151,8595.80616017868,8122.24947675247,10753.7076516331,9694.19509762886,9097.66938674057,11348.6586435152,8833.39811743568,0.72712511652417,0.183416268073116
"Q8C547","Heatr5b","HEAT repeat-containing protein 5B",0.314019711107274,6,18,24,444585.200846598,397508.969437605,386427.251594289,444739.915864371,411940.634067085,406533.52818484,373335.080702021,391905.740266271,458312.878253441,425351.308723478,417918.002264662,461106.228781487,404141.926240593,418457.428358165,440740.121865705,408805.098063981,418238.082094662,0.209859292678184,0.0617747423008542
"Q8C570","Rae1","mRNA export factor",0.199362828390778,12,12,24,27245.2967812128,23606.8144745379,26419.9524008763,27829.623982459,28274.1119865828,31743.7374214236,22272.2909763845,21791.4407309739,33534.8257899863,30684.9391587529,35244.079752202,33298.3512986308,28155.0269869345,29530.1683837835,27414.9954649407,29455.6565823353,28531.3320107511,0.471504064940219,0.136208919079109
"Q8C650","Sep-10","Septin-10",0.832430111218511,12,18,24,149803.52737876,162403.406898284,161879.881376767,164600.310669771,179571.57612538,156231.358972524,162668.06356069,148463.833982148,87789.0434751294,174566.512618701,160005.011925605,183506.435141489,155678.200345785,163861.067417952,160841.526826021,181851.858957429,159607.600979527,0.599704469454667,0.136889130849206
"Q8C6G8","Wdr26","WD repeat-containing protein 26",0.79988296709962,24,6,24,570901.859347231,714219.190956733,637159.845013807,564329.832063637,637968.37122948,596485.596517183,594905.039958562,681372.242352908,380161.395062406,648912.347044813,690405.60918962,797025.198807203,674506.525033201,600741.325265895,644192.196417302,747149.200742047,636277.235937627,0.655160644134158,0.146571560226118
"Q8C6P8","Zfp57","Zinc finger protein 57",0.413768784442628,18,6,24,137324.923734755,120250.908259601,131578.155537897,122342.635300652,129415.463293504,141887.883764695,125460.179185806,114125.248623237,147312.67012239,128807.186938154,158553.038206462,154785.822786201,197736.384680053,152016.735111791,157507.523132031,139167.819561722,141142.036139934,0.592390037323255,0.14499549326558
"Q8C754","Vps52","Vacuolar protein sorting-associated protein 52 homolog",0.0199807470981847,12,12,24,12980.5938952071,11244.9414983766,12523.3348063732,11385.7886772958,12069.8252230306,12577.333462195,10276.3791573815,10574.939917743,13289.3273280095,10775.8519158931,12867.9339960726,11303.0295766081,10477.8401006007,12179.0167172794,8697.53247252626,10386.780162802,11475.6530567122,0.400133642311318,0.108795821926034
"Q8C7Q4","Rbm4;Rbm4b","RNA-binding protein 4;RNA-binding protein 4B",0.839176057222052,6,18,24,136158.132554896,104385.881755215,128280.978804732,112238.310591564,115965.923290523,137879.769402214,110021.71768153,122053.860710697,255452.705939876,165606.625013322,170420.968817033,129256.360038743,130667.299868909,136488.772954258,150296.38635394,117106.200909744,138892.49341795,1.08765290669868,0.261118724349641
"Q8C804","Spice1","Spindle and centriole-associated protein 1",0.0808263225100722,6,18,24,18165.2119584056,17475.5218424784,17477.1497768351,14845.8347926215,15250.1663997652,15454.9733216138,10088.0245013799,13976.8688303392,14051.5154323257,13857.5198425329,12961.2384778281,14576.6034785911,13557.7611379278,15345.5285886865,9597.53800663985,10495.572893325,14198.564330081,0.603418328261142,0.177887066468198
"Q8C827","Zfp62","Zinc finger protein 62",0.801846290999874,12,6,24,22186.1762808149,16578.9471688142,22031.489913066,19658.4231618553,16965.5118164159,22305.4498506726,19365.3375116662,22356.0758596169,26056.3666824292,27701.5172105345,33945.045489392,32268.4021348084,30679.9841046758,23783.8930249598,25968.7647233613,24537.1739293843,24149.2849289042,0.719114390827878,0.21149782335215
"Q8C878","Uba3","NEDD8-activating enzyme E1 catalytic subunit",0.0559165957964263,12,6,24,123223.255628995,139995.342283391,132190.323049925,135756.723652409,105743.372349924,109784.598104148,114477.470068418,124522.363318305,84740.1874292984,114819.643302051,132248.688167984,143708.352165098,128180.23772437,108556.187749805,137163.162740903,113612.43691376,121795.146540549,0.484158576188974,0.127717355966851
"Q8C8U0","Ppfibp1","Liprin-beta-1",0.00374926574388568,6,18,24,2824546.19336054,2731828.30206845,2670006.86575355,2624211.42886424,2495219.55575523,2619085.23469377,2458461.3794654,2147389.09844356,2398782.75461701,2725871.72288091,2740623.41189056,2801470.56183579,2568403.73724229,2692207.61151187,2454497.31113561,2502613.16997625,2590951.14621844,0.261354636464415,0.0679596306395016
"Q8C9B9","Dido1","Death-inducer obliterator 1",0.909565184301191,12,18,24,441977.316671044,386533.254641703,393890.236422456,414350.35278274,391460.411190901,412419.301928619,378874.09635562,389853.99431316,386963.056004186,437729.261814221,522094.025486117,458481.147955117,441395.499205635,436003.526052949,469378.953427414,465604.225654651,426688.041244158,0.335654893708502,0.0929898442630694
"Q8CAS9","Parp9","Poly [ADP-ribose] polymerase 9",0.887220330560502,12,12,24,160787.253357298,180280.170508024,186269.102954713,154601.622677013,172953.33980868,206563.765435579,130817.261364858,152620.359417043,197491.798070738,180666.396860718,206248.843583522,215546.973985686,184616.913704264,169618.804571677,219903.368987544,186539.169454638,181595.321546375,0.490574905036503,0.134586159417337
"Q8CAY6","Acat2","Acetyl-CoA acetyltransferase, cytosolic",0.513850436357357,12,18,24,252253.462771004,314945.48747469,308232.065261254,321200.064445316,267217.640082005,315004.718143903,283395.608019753,296459.144793757,191447.558319229,253669.347960364,260947.240672354,331662.065431657,291675.994329482,253169.080930125,328855.467502952,312277.780971166,286400.795444313,0.489574433251499,0.131737357086674
"Q8CB77","Tceb3","Transcription elongation factor B polypeptide 3",0.494883896312395,12,12,24,16694.425342941,15077.3587309017,17243.3261884108,14112.5422551286,13676.7458243912,15018.9343503815,15777.5645946589,13102.992118979,16351.4478303127,20022.9360765095,18287.7735356807,17026.2003238615,16551.9439802722,18833.2572622034,16353.680390342,16535.0074451831,16291.6335156349,0.424754457610989,0.113426318933957
"Q8CBE3","Wdr37","WD repeat-containing protein 37",0.121239483765108,12,12,24,127833.274136799,121874.229181877,133373.150928108,115272.914405491,119827.341608486,126537.573171606,108455.870273716,118530.841590996,118282.578104617,127064.556047214,132797.862559071,121678.554044769,118992.724733758,117932.509068837,110463.502766981,124906.748778491,121489.014462551,0.205099043437156,0.0581470701329704
"Q8CBW3","Abi1;Abi2","Abl interactor 1;Abl interactor 2",0.0523701183147474,6,6,24,820077.942596133,744938.786949521,583829.577306282,717427.602601282,609757.026764706,691569.92985652,660961.824199252,689658.866959265,802984.080110451,813118.14771573,642521.102393801,588131.726553423,624538.392262568,724550.869670388,593833.231298984,590894.972110978,681174.62995933,0.346824962203828,0.121712794509493
"Q8CBY8-2","Dctn4","Dynactin subunit 4",0.0681661147126699,12,12,24,799433.033258463,880583.381494759,837130.582600799,817748.671893167,694445.632782007,816530.874385978,736508.641752138,714227.146871543,745765.360032354,790360.239155755,763946.756012953,798541.894447896,736688.969057019,847147.947204236,647444.418095811,770610.943158404,774819.655762705,0.300894487723668,0.0785412021071595
"Q8CC35-2","Synpo","Synaptopodin",0.371162922234296,18,12,24,51885.0624661742,42846.1858384077,73814.2957548656,83628.6000885168,91207.6030097077,71931.0485104746,87612.9143784851,67348.9613773841,52861.8642698348,54312.0411758867,45364.715118807,45150.9647978671,48438.2623067224,60229.9174222901,58290.2071646557,44182.741076348,61194.0865472767,0.790295597172407,0.264307766330639
"Q8CCA0","Dcun1d4","DCN1-like protein 4",0.434973443761697,6,18,24,16158.37146755,12800.0435806415,13981.7449773141,13278.0028560077,10434.1774488482,16161.4467391529,13809.3978139233,11831.9069479917,16890.2127459265,15791.5457576079,13891.5250589194,13438.8823344565,12503.3776866509,14781.0351897961,11565.9534717264,14147.0218861468,13841.5403726662,0.466424626396888,0.130614562659372
"Q8CCB4","Vps53","Vacuolar protein sorting-associated protein 53 homolog",0.0562657061780439,6,18,24,203056.401228065,187490.028430698,205288.054531927,188000.477857164,188099.04376182,175131.173921158,187173.830598066,140177.933383008,187334.22964151,194797.902841062,170950.645329669,201606.632880994,176391.391987893,175303.950357693,181721.856899369,174946.545344316,183591.881187151,0.354645971967283,0.0855048921368708
"Q8CCH7","Zfpm2","Zinc finger protein ZFPM2",0.876279025921901,6,18,24,404205.239501561,423294.364177265,423004.480551637,352959.822600826,364039.649328645,397225.149464031,332621.057034824,325856.100341352,536260.834940483,438967.296367075,546268.065858581,440419.326257942,453910.439549625,472921.012280554,498190.626388056,428408.120013685,427409.474041009,0.515692746427238,0.153310642966287
"Q8CCJ9","Phf20l1","PHD finger protein 20-like protein 1",0.473098940910675,24,12,24,57507.2300231048,55382.9843036803,53515.0625521257,54557.3477342375,45848.2076084233,60980.4179511187,58471.4152112408,56457.6303056524,55773.3088368999,68613.1397906589,70726.318956306,61498.8043180201,69955.1677155401,63825.4824828369,70844.3011662173,76300.6956084457,61266.0946602818,0.497052866987529,0.133009194005102
"Q8CCP0","Nemf","Nuclear export mediator factor Nemf",0.00579167592228507,6,18,24,33510.3143984498,32015.975083762,29759.8689163683,29798.6139178667,30638.565433642,28399.2951050721,22932.9509055021,18947.7213829665,26595.4424837416,33651.9260994641,23702.8574951789,25903.1195476192,31138.5634579935,26580.188921054,20456.2938525132,23591.8573319868,27351.4721458238,0.537601948374202,0.165084513207343
"Q8CCS6","Pabpn1","Polyadenylate-binding protein 2",0.202556542240958,6,18,24,21795.3410138074,19492.8977822583,21645.3476772067,18822.109140621,19379.584925622,22067.7016079225,20502.6083898366,16661.216089624,19821.9685119645,21939.0707175894,21766.8608324539,21177.7259009865,19622.0476670288,19664.6194523798,19369.0266627302,19122.9256794558,20178.190753218,0.267937080406294,0.0733404949693504
"Q8CD15","Mina","Bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA",3.73862647270561e-05,6,18,24,125755.617164078,107108.996521237,109136.751114516,116591.178432262,103789.024059701,99466.7925087926,100226.927133244,104684.113057978,118884.556445605,118452.612113427,115282.395233232,105487.497940053,102075.357148915,104565.859369865,90438.7073660616,96588.9034972407,107408.455569138,0.328809399696499,0.0873413892554843
"Q8CDG3","Vcpip1","Deubiquitinating protein VCIP135",0.274075766865178,6,12,24,649188.023381994,589937.621736666,572344.046925992,534772.099747374,523773.806839919,550226.927613008,544183.928542273,519816.909866357,622888.202188639,581397.232186092,583544.870772943,669797.274059089,615122.462248682,569338.968199937,583592.933037505,634127.239596321,584003.284183924,0.256814247889568,0.0764411812749184
"Q8CDN6","Txnl1","Thioredoxin-like protein 1",0.692265842639357,6,12,24,1019084.80639597,931888.814059936,706773.869164671,915290.122548472,799271.266516797,762722.862810202,738454.657945685,897530.027151515,820750.783269199,854895.936799099,862633.127778787,917323.544752135,964247.083238536,792143.366562505,907798.926572795,867526.621539029,859895.988569083,0.36319617882042,0.0991412815104719
