"Leading.razor.protein","Gene.names.syn","Protein.names.syn","pVal.syn","phase.syn","peak.shape.syn","period.syn","S1H","S2H","S3H","S4H","S5H","S6H","S7H","S8H","Av_expr.syn","Amplitude.syn","CV.syn","Gene.names.tot","Protein.names.tot","pVal.tot","phase.tot","peak.shape.tot","period.tot","S1T","S2T","S3T","S4T","S5T","S6T","S7T","S8T","Av_expr.tot","Amplitude.tot","CV.tot"
"Q64310","Surf4","Surfeit locus protein 4",0.080394922425952,18,12,24,56130.2216385415,59207.7983222907,69475.014013048,58033.5841779125,56174.4653002017,52443.216886249,59803.0854902152,56863.3052982265,58516.3363908356,0.291060551245761,0.0850185830824932,"Surf4","Surfeit locus protein 4",0.110014104372355,24,6,24,140438.658103123,154286.23987372,162780.597299743,149717.537774506,140559.532598632,144093.142694035,149047.407572927,158601.905444207,149940.627670112,0.149005239899189,0.0547707436315977
"Q64324","Stxbp2","Syntaxin-binding protein 2",0.562915742793792,6,12,24,40859.4061779168,41591.0316209061,29943.5660158374,29555.6812267951,31562.2803486693,23772.8408006997,24594.9425031971,25761.2685002409,30955.1271492828,0.575613556173657,0.223007246823125,"Stxbp2","Syntaxin-binding protein 2",0.473946784922395,6,12,24,73380.3105190309,77354.9668003078,59616.9055816835,55355.7827595869,61004.5832052798,52099.97428514,47961.7900269466,53204.6041398851,59997.3646647326,0.489907797410958,0.173265210382147
"Q64327","Mea1","Male-enhanced antigen 1",0.212860310421286,18,18,24,35920.5623480543,33247.9267517863,40487.5545588212,36392.1796650375,33826.9395902883,35233.4986235678,36252.6662206589,34924.4318072103,35785.7199456781,0.202304936662571,0.0616177242476552,"Mea1","Male-enhanced antigen 1",0.0881374722838137,18,18,24,273495.014882495,271102.261929601,320625.745712087,284495.533621594,290572.068226015,270136.989647986,285185.13212199,306250.066598536,287732.851592538,0.175470947389764,0.0621535813532707
"Q64331","Myo6","Unconventional myosin-VI",0.220028208744711,18,12,24,48996.1700670548,50903.9243538094,54069.0121675477,51042.1014014299,53040.1561172142,54990.7047458069,55122.0059721414,53575.8896913876,52717.495564549,0.116201193540879,0.0415349139781677,"Myo6","Unconventional myosin-VI",0.914315937940762,18,12,24,117935.443821525,127788.120346455,128676.265933104,124814.251287529,130041.169405605,135734.729725261,135222.619396216,137378.731007993,129698.916365461,0.14991094552927,0.0498804173957087
"Q64337","Sqstm1","Sequestosome-1",0.914315937940762,24,12,24,88251.1057806522,79058.2155824287,79102.8420646813,88200.0163054973,86887.6283869311,124746.005166041,118080.230843411,126010.521272363,98792.0706752507,0.475263909026423,0.207042008665689,"Sqstm1","Sequestosome-1",0.963137472283814,24,18,24,100138.234155194,90993.9294084192,90789.8266072088,102934.068163546,97790.5677992979,142086.530247712,134015.084452299,143912.843889089,112832.635590346,0.470812518062155,0.204272676361195
"Q64429","Cyp1b1","Cytochrome P450 1B1",0.917960088691796,6,12,24,55125.8281713263,51642.5114431635,49600.9931547134,52616.6395477322,49411.8497270458,49372.2587471237,43764.4220590737,36253.6751076169,48473.5222447244,0.389329105659602,0.122276779422824,"Cyp1b1","Cytochrome P450 1B1",0.254573170731707,6,12,24,109986.408300353,107337.836461621,104816.920636728,118326.442915563,111142.440753472,105279.289610935,103982.379694812,85667.4742796759,105817.399081645,0.308635148088346,0.0885936777871831
"Q64433","Hspe1","10 kDa heat shock protein, mitochondrial",0.442350332594235,12,18,24,255963.240052859,273812.227929973,272677.053217244,261261.119279019,245737.359931762,299225.028190637,254915.619812413,284345.449840725,268492.137281829,0.199215026556738,0.0653195519993429,"Hspe1","10 kDa heat shock protein, mitochondrial",0.833148558758315,24,18,24,1844106.0062191,1880819.76460449,1826808.15684146,1922229.95144288,1905726.51953401,1927596.27827286,1895270.51884058,2054947.78286634,1907188.12232771,0.11962093479611,0.0364107119772355
"Q64449","Mrc2","C-type mannose receptor 2",0.764966740576497,12,12,24,15626.7521821755,18118.9222295574,17613.2981265175,16555.073381796,18190.3945297357,15936.9868479498,17864.8351584276,16595.7461966735,17062.7510816041,0.150247889997302,0.0591853357980147,"Mrc2","C-type mannose receptor 2",0.442350332594235,24,6,24,190234.868568185,200327.834094527,209623.011587484,220227.805686503,216981.039166779,221770.462097563,223456.65437588,264675.418251583,218412.136728563,0.340826067627876,0.100617097645448
"Q64471","Gstt1","Glutathione S-transferase theta-1",0.442350332594235,6,6,24,47584.9384053827,37718.1571098739,42915.4670140872,39121.4449713319,42157.8360200542,33445.3970496491,34531.68110372,36827.0138459867,39287.7419400107,0.359897022774268,0.119982009886894,"Gstt1","Glutathione S-transferase theta-1",0.442350332594235,6,6,24,113297.245572002,106789.963857238,111915.315662589,103565.691078785,111877.805238662,99737.8960073684,102890.953880118,111456.332783606,107691.400510046,0.125909306596572,0.047750524376176
"Q64511","Top2b","DNA topoisomerase 2-beta",0.184312638580931,6,18,24,2193.15300326836,2470.91904581492,1819.49038331974,1417.08433167208,3214.01409891283,2309.04056586719,2133.01190040229,2202.27717178474,2219.87381263027,0.809473834511168,0.232996476478586,"Top2b","DNA topoisomerase 2-beta",0.473946784922395,12,12,24,2796.12531351027,3267.18078989431,3000.13243410264,1983.39453534622,4646.01687644613,3075.70683469813,3309.33964753236,2975.80241275745,3131.71235553594,0.850212931080079,0.23585535499862
"Q64512","Ptpn13","Tyrosine-protein phosphatase non-receptor type 13",0.923579946146942,18,6,24,7804.36326148145,8292.78470056747,9280.31889974173,8045.15896259335,8234.81735176461,6695.35700322445,7262.83255110083,6457.90703447532,7759.19247061865,0.363750722250272,0.119120551578451,"Ptpn13","Tyrosine-protein phosphatase non-receptor type 13",0.212860310421286,18,18,24,21256.3616883932,21096.7045116216,26300.4596545416,21230.1873044022,21427.7136529788,20466.574164531,22069.7295678785,21114.4554625695,21870.2732508645,0.266749547346418,0.0842914106292423
"Q64514","Tpp2","Tripeptidyl-peptidase 2",0.0736953455571227,18,12,24,59937.7452091165,62601.0096881829,63981.4753085097,62935.3960331261,59830.8416825004,69204.1884798698,70879.0703452152,70123.0200451295,64936.5933489563,0.170138716753184,0.069323687603299,"Tpp2","Tripeptidyl-peptidase 2",0.254573170731707,12,12,24,518292.806709703,521153.954886732,501573.399081097,498151.469959814,451715.135455042,521561.283696755,511479.254972807,512403.29211819,504541.324610017,0.138434940479257,0.0455979737642036
"Q64674","Srm","Spermidine synthase",0.416574279379157,18,12,24,14626.374794474,15039.3488373031,16859.5519828012,14228.5302851926,14211.4731452737,16341.9928669574,15145.4951019184,17715.449060141,15521.0270092577,0.225756704938231,0.0837928854498261,"Srm","Spermidine synthase",0.100846262341326,24,6,24,38885.3630011397,39715.0622602408,46224.5033480846,41144.8351462915,40726.35305719,41442.2408949546,42842.8001092506,49210.10494408,42523.907845154,0.242798521258598,0.0823944201218955
"Q64727","Vcl","Vinculin",0.473946784922395,12,12,24,1159883.55076089,1090516.30509834,1150999.24061751,1054681.75689687,1145447.83706992,1232669.02934325,1155820.5802625,1099691.18763193,1136213.68596015,0.156649470645984,0.0477698992096342,"Vcl","Vinculin",0.0193935119887165,12,12,24,6517859.1307016,6880034.70134674,6747095.2879132,6418700.11470165,6347238.7059204,6767478.73356344,6517877.88329559,6299582.81370021,6561983.42139285,0.0884567744798298,0.0324320936309014
"Q64735","Cr1l","Complement component receptor 1-like protein",0.710920177383592,18,12,24,43236.3648668351,47842.8679466565,46203.5659552036,47822.8919793476,46566.7307716224,44892.8921768995,50655.7053966616,46796.3385990361,46752.1697115328,0.158695106036893,0.0469514925322653,"Cr1l","Complement component receptor 1-like protein",0.562915742793792,12,12,24,498199.333533518,496392.247329594,443001.197206269,469579.82568493,469707.134052746,479994.908456974,520337.784924333,451003.22610184,478526.957161275,0.161613858029736,0.0537675321883971
"Q64737","Gart","Trifunctional purine biosynthetic protein adenosine-3;Phosphoribosylamine--glycine ligase;Phosphoribosylformylglycinamidine cyclo-ligase;Phosphoribosylglycinamide formyltransferase",0.914315937940762,6,12,24,74318.7655644632,79040.3262917375,70060.8484542507,63000.2938726569,61105.0807079683,54440.5040689851,47612.7283522949,55045.9548321845,63078.0627680676,0.498233404139234,0.170756977603468,"Gart","Trifunctional purine biosynthetic protein adenosine-3;Phosphoribosylamine--glycine ligase;Phosphoribosylformylglycinamidine cyclo-ligase;Phosphoribosylglycinamide formyltransferase",0.405487804878049,6,18,24,440531.046838431,399038.936619808,386518.712164753,332080.36807694,351588.78044024,336863.351303568,299375.870573968,313416.59569802,357426.707714466,0.39492061789973,0.133300436966195
"Q67FY2","Bcl9l","B-cell CLL/lymphoma 9-like protein",0.833148558758315,24,6,24,2643.42089479194,2859.98496441375,2506.09247400392,3501.7175211052,2238.9284154996,3348.48851365024,3282.26281502585,3035.41323113679,2927.03860370341,0.431422087842595,0.151770453410179,"Bcl9l","B-cell CLL/lymphoma 9-like protein",0.0289634146341463,24,6,24,8577.31847207036,9491.26256113971,9976.51299800194,10557.5054627849,7984.87313171599,9608.666549451,10785.0236378962,10253.5325605669,9654.33692170337,0.290040686262497,0.100063742446886
"Q68ED7","Crtc1","CREB-regulated transcription coactivator 1",0.662527716186253,6,12,24,13967.5509598323,12276.6565064728,9383.35562628425,12165.628487992,12060.5666804047,9307.03831679507,10788.5115010665,9625.11637988854,11196.803057342,0.416236011222973,0.151056085666428,"Crtc1","CREB-regulated transcription coactivator 1",0.254573170731707,6,12,24,30678.177624715,28133.263465877,25382.4117036358,28713.0958825066,30137.988155394,25232.8874992222,26724.3747545561,24591.4113177997,27449.2013004633,0.221746572524592,0.0844304746324447
"Q68FD5","Cltc","Clathrin heavy chain 1",0.750554323725055,18,12,24,1566588.28062186,1527437.54091629,1530751.56498637,1612773.24680772,1425085.95027498,1749748.82018818,1624199.20860907,1599461.02731743,1579505.70496524,0.205547133443463,0.0593839662671791,"Cltc","Clathrin heavy chain 1",0.473946784922395,18,12,24,5750806.38953284,5743530.52220754,6094096.55763655,6019875.92410283,5892946.60657056,6335320.54403312,6150701.44055359,6123997.32250562,6013909.41339283,0.0984035477002161,0.034283319451915
"Q68FE6","Fam65a","Protein FAM65A",0.739421720733427,24,18,24,19568.2073346722,17999.5765990283,18058.4497899384,24161.3273666312,18776.3989333436,21432.5236450146,18533.7155286239,18859.9316443938,19673.7663552057,0.313196296853067,0.107691316320543,"Fam65a","Protein FAM65A",0.923579946146942,12,18,24,45983.6808046743,41581.1245107982,41137.0262975982,47741.3696247589,41036.5957788518,48381.2191437626,47879.5865991743,42022.2012841175,44470.350505467,0.165157757504247,0.0746533400586024
"Q68FF6","Git1","ARF GTPase-activating protein GIT1",0.87672778561354,6,18,24,9600.29798168617,10438.9765048307,10457.3510552003,8706.87985607385,10611.1501114573,8196.20805816193,8245.1249629131,7645.30284379685,9237.66142176503,0.321060399623715,0.128320261936708,"Git1","ARF GTPase-activating protein GIT1",0.0315964523281596,6,18,24,28167.6609426669,29199.7162688338,25299.1778314438,22285.0488391802,30232.4211536099,25723.8560457641,26896.0143368855,20946.9667041155,26093.8577653125,0.355848281730036,0.124167920061016
"Q68FL4","Ahcyl2","Putative adenosylhomocysteinase 3",0.764966740576497,6,18,24,14582.0111254274,14345.3280510744,13022.2332530573,13262.7674585679,13494.1289019453,12994.6181198594,14280.229678058,12043.3955879893,13503.0890219974,0.188002577284541,0.0635566968107875,"Ahcyl2","Putative adenosylhomocysteinase 3",0.0734478935698448,6,18,24,153736.364358951,157091.406192975,126476.086302868,128616.948591055,162223.502018707,137679.771131545,118526.952686832,118391.372521283,137842.800475527,0.317986353630461,0.128123080801163
"Q68FL6","Mars","Methionine--tRNA ligase, cytoplasmic",0.0650406504065041,24,12,24,92266.1579251673,90717.5346364541,93278.6637815625,93945.7964117778,87392.1085232719,87106.6695380636,96841.4387829272,104636.883879228,93273.1566848066,0.187944902523278,0.0604417200750479,"Mars","Methionine--tRNA ligase, cytoplasmic",0.0315964523281596,24,6,24,380313.39022693,388071.022958635,407162.156426498,409006.533208424,391463.763705257,402248.940533224,398360.784846808,420139.345395177,399595.742162619,0.0996656144349994,0.0320364948569925
"Q69Z38","Peak1","Pseudopodium-enriched atypical kinase 1",0.846614950634697,6,12,24,8847.23637426973,7682.97958104272,7486.30406342499,8755.77548859704,7282.3436064563,8356.08418416518,7849.06892133489,6116.77561339876,7797.0709790862,0.350190573895606,0.11404647670704,"Peak1","Pseudopodium-enriched atypical kinase 1",0.917960088691796,12,12,24,37709.7724700035,32518.7550785855,32269.7825628242,35526.8751379604,30766.7039976445,39190.2049262627,33316.8950758434,30649.3145813193,33993.5379788054,0.251250409718122,0.0932696005624942
"Q69ZN7","Myof","Myoferlin",0.473946784922395,6,12,24,445925.388802904,420329.598704186,391834.334599736,425708.787383067,404094.740349197,415970.443205698,400136.474343997,375177.177933577,409897.118165295,0.172599922600083,0.0534055435544096,"Myof","Myoferlin",0.51410437235543,12,6,24,1337029.5211888,1291986.93009767,1226151.48543717,1318189.40823745,1251297.09168394,1329403.70446817,1286501.54288158,1241770.06551372,1285291.21868856,0.0862668585449169,0.0326119235456518
"Q69ZQ2","Isy1","Pre-mRNA-splicing factor ISY1 homolog",0.416574279379157,18,12,24,1859.91180082983,1648.1162897569,2659.6677350868,2397.56523758154,1693.03637718892,2603.88494770473,2405.3405853067,2558.2805279353,2228.22543767384,0.453971769744228,0.190015211094381,"Isy1","Pre-mRNA-splicing factor ISY1 homolog",0.254573170731707,18,12,24,25457.6385059863,32321.3347249991,37188.625931732,31527.2420312802,27747.4731188133,29079.8979216689,28156.9686588325,31894.7417069503,30421.7403250328,0.385611976843177,0.118853675704223
"Q69ZR2","Hectd1","E3 ubiquitin-protein ligase HECTD1",0.828159645232816,6,18,24,78935.8560472403,72048.6788725331,76137.0242641329,71867.1957988066,70736.6400755471,74294.7091327765,68183.4477582641,67427.9177145135,72453.9337079768,0.158831104727994,0.0536892115967159,"Hectd1","E3 ubiquitin-protein ligase HECTD1",0.886212457165894,6,18,24,138330.477870589,121444.546482652,132477.475395618,128099.978525654,126341.128591104,130416.686816026,121626.056792479,114441.078870422,126647.178668068,0.188629539571341,0.0587987724740979
"Q69ZS0","Pdzrn3","E3 ubiquitin-protein ligase PDZRN3",0.750554323725055,6,12,24,43071.9857983676,37449.2946708314,29551.6345234835,41935.6602654444,38636.9579948287,38501.8971969593,42046.1905183219,34094.680395151,38161.0376704235,0.3542972649657,0.119251487121549,"Pdzrn3","E3 ubiquitin-protein ligase PDZRN3",0.846262341325811,6,12,24,57386.8809375354,48554.5687921063,42330.4576918158,54445.6325412664,52350.2754155688,52871.0044938258,58592.8887559837,46541.5669664582,51634.1594493201,0.314954891056759,0.106943343634201
"Q69ZW3","Ehbp1","EH domain-binding protein 1",0.881513303769401,6,18,24,8154.88294554865,7525.53289981356,9033.09263995956,8579.35609529115,8994.52649062295,7352.58052056906,7448.42358611152,5551.12925523963,7829.94055414451,0.444698572184801,0.145858163669069,"Ehbp1","EH domain-binding protein 1",0.833148558758315,6,6,24,9542.3917189306,8793.26637697962,10026.7833688896,10173.7488317695,10833.1109751539,8533.67932350003,9199.42268348983,7001.91216297505,9263.03943021102,0.413600615763715,0.127899659591941
"Q69ZX6","Morc2a;Morc2b","MORC family CW-type zinc finger protein 2A;MORC family CW-type zinc finger protein 2B",0.0176304654442877,18,12,24,25673.9557562575,28665.7575572102,29581.5450847421,26633.796762076,27426.2882983674,28455.7228954753,30219.5807947179,28688.4755830807,28168.1403414909,0.161374694365777,0.0535596337447415,"Morc2a;Morc2b","MORC family CW-type zinc finger protein 2A;MORC family CW-type zinc finger protein 2B",0.100846262341326,18,6,24,31306.740767207,33966.5322357485,35300.1349777847,31162.618903335,32048.2204284796,32832.4204398811,33633.4645514872,32887.0792671427,32892.1514463832,0.125790375287374,0.0425677608885295
"Q6A009","Ltn1","E3 ubiquitin-protein ligase listerin",0.0176304654442877,18,12,24,6957.15727848821,8219.76291751235,8414.76914083809,7536.05171001856,7001.38377781933,8384.94086301948,9212.54806331501,9061.82901832736,8098.5553461673,0.278492976638627,0.106308224086184,"Ltn1","E3 ubiquitin-protein ligase listerin",0.201692524682652,18,12,24,14424.8236412054,13274.1675400409,18034.2119213323,13557.4253814299,12140.9646825556,15351.4493959695,15371.5637068795,16040.8691708093,14774.4344300278,0.398881410093043,0.124564723670228
"Q6A026","Pds5a","Sister chromatid cohesion protein PDS5 homolog A",0.0881374722838137,6,18,24,15372.244817645,13643.9841633931,13689.7544684559,13345.0504118847,18646.6185376303,13889.6814218663,12591.1860448894,13590.8973562405,14346.1771527506,0.422093804381878,0.132600946993921,"Pds5a","Sister chromatid cohesion protein PDS5 homolog A",0.110014104372355,6,18,24,29480.8255464465,25178.9151084608,24621.5489091372,23328.6495616196,30817.2126563233,23376.6436626055,21602.3559030544,23574.8889142249,25247.630032734,0.364979078880737,0.127560668674643
