"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","S1H","S2H","S3H","S4H","S5H","S6H","S7H","S8H","Av_expr","Amplitude","CV"
"Q7TQK5","Ccdc93","Coiled-coil domain-containing protein 93",0.764966740576497,12,18,24,11321.6083406946,13068.5976206952,10437.7544805826,13618.6683959034,12048.4376714596,13726.6664992157,14882.1614325585,11493.44168546,12574.6670158212,0.353441323446898,0.118596448652501
"Q7TSC1","Prrc2a","Protein PRRC2A",0.258110014104372,12,18,24,738.230132375171,1147.52999760972,1287.28867264972,1004.48421642084,883.684937433578,1493.6621981001,1215.15317136821,1483.91142517612,1156.74309389168,0.653068144269957,0.234256134062191
"Q7TSG2","Ctdp1","RNA polymerase II subunit A C-terminal domain phosphatase",0.258110014104372,24,18,24,12196.7400858877,10626.8663649553,11403.1436301701,14744.7496297708,13293.3938039028,13723.6289540732,12851.8579239351,14846.2938066245,12960.8342749149,0.325552148277653,0.11628048220639
"Q7TSH3","Znf516","Zinc finger protein 516",0.750554323725055,18,12,24,4079.77640272415,5041.64150285418,5213.61710710446,4194.75137521167,4557.38847536823,4374.36875979654,4523.02424493412,4920.25151289388,4613.1024226109,0.245787021511346,0.0884825223565801
"Q7TSJ6","Lats2","Serine/threonine-protein kinase LATS2",0.0881374722838137,6,6,24,4155.33473590037,3218.39847264703,3469.62510599604,3528.28908706225,4107.05570038982,3458.34639630605,3421.50198422032,3440.64782063575,3599.8999128947,0.260267309070808,0.0945277026429061
"Q80SW1","Ahcyl1","Putative adenosylhomocysteinase 2",0.917960088691796,6,12,24,209807.465571163,174321.199290461,161166.355250577,147566.031164431,148788.285445924,142551.993540207,122029.31802508,154001.451817939,157529.012513223,0.55721892840987,0.16450549932706
"Q80SY5","Prpf38b","Pre-mRNA-splicing factor 38B",0.662527716186253,18,12,24,41053.6723497419,39784.3178768346,45674.4584405258,38682.8659644572,38125.8069035681,43795.3258653888,42849.3169062268,46454.7969176816,42052.5701530531,0.198061378503135,0.074706094896579
"Q80SY6","Adal","Adenosine deaminase-like protein",0.917960088691796,6,18,24,8639.24081433963,8709.36455748076,8282.02813276981,8378.14315902905,8981.53112389598,8804.93210473038,8843.38528249751,8639.67119236489,8659.7870458885,0.0807760037769382,0.0270324611434403
"Q80T14","Fras1","Extracellular matrix protein FRAS1",0.51410437235543,6,18,24,26494.9171266148,22068.689305841,19654.3329428837,21005.3661738511,20135.0212067586,18271.8465475287,17436.5622754603,16453.4884453105,20190.0280030311,0.497345951169399,0.15601872374407
"Q80T21","Adamtsl4","ADAMTS-like protein 4",0.846614950634697,6,12,24,5481.01456421104,5543.16933661669,3999.35145987225,4015.66494740451,4246.10612436834,3502.69455538739,5081.44949567845,4585.06886584691,4556.8149186732,0.44778531005675,0.164105106144602
"Q80T85","Dcaf5","DDB1- and CUL4-associated factor 5",1,6,18,24,14475.6317169135,18168.6147036995,20216.4452148123,18684.0583671946,15471.417267342,14447.5772130493,14313.0890205574,14347.827568972,16265.5826340676,0.362935427956363,0.146429778128421
"Q80TH2","Erbb2ip","Protein LAP2",0.920310296191819,6,6,24,44146.0535752856,38641.9140502417,33455.4784670611,42335.7154406341,37165.8824813363,34970.2447112128,39357.7823009811,35316.230372608,38173.6626749201,0.280051070793586,0.0971715493144055
"Q80TL7","Mon2","Protein MON2 homolog",0.254573170731707,18,12,24,24539.1798006443,27134.1831962834,32203.3604888569,31124.2926297613,26330.3457043934,37572.4083833368,27468.7581838028,30536.6981350349,29613.6533152642,0.440108771583902,0.140082049505445
"Q80TM9","Nisch","Nischarin",0.212860310421286,18,18,24,115560.446473765,134081.17527181,154992.196567606,136394.31753391,149190.795271347,113442.489678548,142678.294066287,135127.837993277,135183.444107069,0.307357954692659,0.10847303821455
"Q80TP3","Ubr5","E3 ubiquitin-protein ligase UBR5",0.0734478935698448,18,6,24,108732.737711695,111925.131827214,126779.62692971,108494.370837122,102122.616615621,114550.991152572,109363.051136156,99487.0917408474,110181.952243867,0.247704225901313,0.0753558419209119
"Q80TV8","Clasp1","CLIP-associating protein 1",0.220028208744711,12,12,24,11014.798545288,11517.5647330517,10209.4028163533,8974.07720147835,11692.2779873626,12876.3563623092,12442.5847166588,10253.2248653584,11122.5359034825,0.350844375301951,0.115318560483848
"Q80U04","Pja2","E3 ubiquitin-protein ligase Praja-2",0.914315937940762,6,12,24,52208.0997060293,43988.8242679309,49301.8875421275,47923.6466160621,45501.1107000113,47088.0247999208,39198.0748821292,41214.7475181622,45803.0520040467,0.284042749438415,0.0931686449007418
"Q80U58","Pum2","Pumilio homolog 2",0.920310296191819,6,18,24,96308.4820514964,84898.0751436074,82420.9237649627,81632.4932356603,74459.4660997096,75078.497031061,69615.6378046998,68987.1119006849,79175.0858789853,0.345075345956311,0.114677806775001
"Q80U72","Scrib","Protein scribble homolog",0.0881374722838137,6,18,24,68019.3113542407,54454.5824009308,52949.944617011,51691.0797967377,55500.6122175195,51233.2614044637,51158.6919801723,45819.9191376263,53853.4253635877,0.412218759841862,0.119086014950067
"Q80U87","Usp8","Ubiquitin carboxyl-terminal hydrolase 8",0.963137472283814,18,18,24,26484.6434348356,27446.9842440409,31136.8942701886,26678.2473370971,27794.4903556314,24537.2896615766,27351.2722664864,26857.6890929374,27285.9388328492,0.241868335520375,0.0676744637558645
"Q80U93","Nup214","Nuclear pore complex protein Nup214",0.881513303769401,6,18,24,50414.8735045664,46434.0078429269,51296.5094186096,51102.3566253474,47369.5845280142,45123.6443562291,44890.3593619798,44369.5464901688,47625.1102659803,0.145447703737683,0.0610482867833881
"Q80U95","Ube3c","Ubiquitin-protein ligase E3C",0.314174894217207,12,18,24,625.555752716584,988.053771120861,643.654650311501,858.014632773597,824.460719469892,892.997771309898,1294.45616555676,582.077282289155,838.658843193531,0.849426306118631,0.278864238920495
"Q80UG2","Plxna4","Plexin-A4",0.923579946146942,6,6,24,19291.1912454254,19349.4125050506,23704.6354967619,18105.9045547537,21591.1953664041,16187.6855737155,18086.4980414894,19256.3866639456,19446.6136809433,0.386542873035661,0.118332868390305
"Q80UG5","Sep-09","Septin-9",0.442350332594235,6,18,24,84033.5685108886,73606.6896297035,79704.4259634846,69321.6595359327,77654.1604200884,75841.9333768904,69270.2475649642,73026.5345969204,75307.4024498591,0.196040767117868,0.0676431388279922
"Q80UK0","Sestd1","SEC14 domain and spectrin repeat-containing protein 1",0.254573170731707,6,12,24,2864.11847364907,2500.10683588996,2568.2858134485,2428.48308198509,2745.22790318214,2126.78785731376,1796.7084620842,2261.35465180281,2411.38413491944,0.442654488808988,0.142844280245216
"Q80UU9","Pgrmc2","Membrane-associated progesterone receptor component 2",0.212860310421286,24,6,24,6982.46791914427,9018.92251745224,7328.39692795294,9205.81286592159,7288.58138248524,6841.05791856244,8777.29945400705,9282.54904783931,8090.63600417063,0.301767515930553,0.132226739476631
"Q80UW8","Polr2e","DNA-directed RNA polymerases I, II, and III subunit RPABC1",0.750554323725055,6,12,24,26028.8651086304,19472.1267622478,19619.2653883046,15968.6221286845,17148.6859329022,14612.6171657949,13412.6696073749,15224.7589129902,17685.9513758662,0.713345594654933,0.227711790562954
"Q80UZ2","Sdad1","Protein SDA1 homolog",0.0193935119887165,6,12,24,25512.3786037299,20831.0851603653,20029.7620566121,21761.0259492095,21943.9762551521,24597.0280493802,20325.9815544596,20529.4243062795,21941.3327418985,0.249876186265037,0.093287462939979
"Q80V70","Megf6","Multiple epidermal growth factor-like domains protein 6",0.930570953436807,6,18,24,11617.677458332,8077.79936506852,7412.3527792098,7915.6596206986,6050.38284074008,5592.12060744769,5982.05248060668,4232.86041726695,7110.11319617129,1.03863564999805,0.314370945604021
"Q80VI1","Trim56","E3 ubiquitin-protein ligase TRIM56",0.0734478935698448,12,6,24,3004.68125662833,2126.41943034143,1486.76117428457,1497.49048293244,1584.3951113515,1848.95372827453,1564.03127427406,1564.93783006201,1834.70878601861,0.827335702489171,0.283784136070717
"Q80VJ2","Sra1","Steroid receptor RNA activator 1",0.76163610719323,12,18,24,3976.85269053602,4756.87747208622,4475.75450281505,4117.60493278619,5060.30916770175,5005.87439493417,4801.41079745015,5283.22929376879,4684.73915650979,0.278857917076869,0.098403281854586
"Q80VP0","Tecpr1","Tectonin beta-propeller repeat-containing protein 1",0.258110014104372,24,18,24,4414.79215192454,3946.94245143763,3566.16402095479,4713.53897523549,3996.07526854155,3754.40579620062,4357.53431608927,4313.57912694442,4132.87901341604,0.277621229790691,0.0922479582716922
"Q80VQ0","Aldh3b1;1700055N04Rik;Aldh3b2","Aldehyde dehydrogenase family 3 member B1;Aldehyde dehydrogenase",0.212860310421286,18,18,24,157052.712065281,170122.969843467,173232.275662291,186175.40551152,172470.608590253,151865.714456315,187789.214880854,167123.113981327,170729.001873914,0.210412408145332,0.0732631599348462
"Q80VY9","Dhx33","Putative ATP-dependent RNA helicase DHX33",0.914315937940762,24,12,24,1008.31614953093,1188.43475000879,1564.94119302253,1696.43150091568,1274.49893280249,533.099297669253,896.848942726485,875.321072427462,1129.73647988795,1.02973766356718,0.338655008957122
"Q80W22","Thnsl2","Threonine synthase-like 2",0.846614950634697,24,12,24,11407.533762848,10718.928211787,10687.3529572922,11235.1297842174,9299.48442981571,8786.20057635128,9958.76721001972,9846.14410460892,10242.4426296175,0.255928520304009,0.0905048609083968
"Q80W68","Kirrel","Kin of IRRE-like protein 1",0.833148558758315,18,6,24,127245.276517454,119903.232396793,127965.632253546,94739.9800188212,111491.582939536,108237.858579786,119060.962895384,110089.242972563,114841.721071735,0.289316913092678,0.0960102832853668
"Q80WJ7","Mtdh","Protein LYRIC",0.750554323725055,18,12,24,76317.6523959064,84919.7306007599,69439.946458469,81777.2045521178,76405.8254922962,83422.1272801417,102249.462414396,85353.6251670799,82485.6967951459,0.397760063025348,0.116943176495945
"Q80WQ2","Vac14","Protein VAC14 homolog",0.914315937940762,24,12,24,4304.30326669899,5722.37609073333,4655.11473050016,6188.11271726817,5252.38068792628,3949.11243983854,4843.44872723991,4729.27535352991,4955.51550171691,0.451819851366401,0.148414346731197
"Q80WT5","Aftph","Aftiphilin",0.258110014104372,6,6,24,7189.62290429244,5934.32756991623,6561.44888133621,6961.45394357938,5956.46965719321,5417.46176175066,5826.75078365412,6443.03509940133,6286.32132514045,0.281907502159411,0.0964032296903908
"Q80X32","","UPF0461 protein C5orf24 homolog",0.212860310421286,6,18,24,9365.87101472409,7908.5311057803,4691.31682360969,5983.73885122679,7546.84263723911,5538.15355541493,7109.09121398762,4058.70492929702,6525.28126640994,0.813323727935937,0.272188407816683
"Q80X50","Ubap2l","Ubiquitin-associated protein 2-like",0.822028465187845,18,6,24,151823.122758067,175630.360598702,175970.123416116,143952.742700022,154926.43032996,138026.962541339,144533.470129411,153115.392182737,154747.325582044,0.245194291610941,0.0913288449561077
"Q80X71","Tmem106b","Transmembrane protein 106B",0.914315937940762,18,12,24,114474.6106499,133454.631634679,154734.450041451,124351.570191087,132085.773770648,126732.357186264,120181.301260043,136318.208189613,130291.612865461,0.308997935524241,0.0938813309049609
"Q80X73","Pelo","Protein pelota homolog",0.473946784922395,6,12,24,43332.5639807677,45155.2897135821,42146.0436106767,43983.3500880822,44399.9699593465,40915.7330702447,38747.4062461735,43437.3325737031,42764.7111553221,0.1498404477499,0.0488819818653635
"Q80X90","Flnb","Filamin-B",0.923579946146942,12,6,24,1188153.64041059,1168388.54440053,1178102.55130616,1100079.00075313,1106968.90273449,1261449.87082048,1100003.76441107,1239421.45875731,1167820.96669922,0.138245596725094,0.053479145227409
"Q80X95","Rraga;Rragb","Ras-related GTP-binding protein A;Ras-related GTP-binding protein B",0.195121951219512,12,18,24,2200.81157350377,2372.37102341102,2318.79047660532,2353.80611594967,1539.34450669802,2517.82116866561,2900.06644025606,2054.48090667008,2282.18652646994,0.5962360735092,0.170687014798134
"Q80XK6","Atg2b","Autophagy-related protein 2 homolog B",0.416574279379157,12,6,24,5506.69879365908,5497.66149187603,5024.04603264487,5332.48853764015,5130.91732691826,5638.69629963357,4637.84837193628,6428.06059925786,5399.55218169576,0.331548277909105,0.0973463781368257
"Q80XR2","Atp2c1","Calcium-transporting ATPase type 2C member 1",0.258110014104372,6,18,24,30174.7667275335,25340.8602662965,20886.4417870046,21480.0983150762,23158.0034147851,20608.1237681742,19252.2704132355,17474.6262770117,22296.8988711397,0.569592234503984,0.177869443009681
"Q80Y17","Llgl1","Lethal(2) giant larvae protein homolog 1",0.258110014104372,6,18,24,12018.5382321173,11611.8235103191,9201.2106222061,10835.1733880832,10655.4209941072,10218.9093685907,9217.8808225307,9013.62343567372,10346.5725467035,0.290426108054591,0.110254650596789
"Q80YA8","Crb2","Protein crumbs homolog 2",0.212860310421286,12,18,24,13093.3531866192,14719.433919563,14695.3681659428,17504.6364433019,13667.6603656393,18767.978920813,15488.86605245,14407.315309268,15293.0765454497,0.371058479785236,0.125914119077775
"Q80YF6","Upk3b","Uroplakin-3b",0.753526093088858,12,18,24,1500863.08464192,1678790.56481107,1575050.34388874,1510151.48838427,1369952.50048539,1266389.83048582,1306698.56528461,1383513.9658786,1448926.29298255,0.284625060862372,0.0973441080428802
"Q80YR4","Znf598","Zinc finger protein 598",0.110014104372355,18,6,24,4181.85954013035,4252.73424494781,4272.87838558871,2946.57922861969,4579.91377769497,6405.87895113875,5460.52515076952,3128.54231422084,4403.61394913883,0.78555926165952,0.257419985943675
"Q80YR5","Safb2;Safb","Scaffold attachment factor B2;Scaffold attachment factor B1",0.846614950634697,18,12,24,14435.4709217766,13353.1524199931,14796.4452350236,15648.5779885328,15305.9429310186,17358.5579746665,16466.3855988713,15186.8098372842,15318.9178633958,0.261467917668272,0.0800289809722269
"Q80YX1","Tnc","Tenascin",0.750554323725055,24,12,24,281944.472590513,253008.761323657,227273.440065908,279292.643204904,267629.268084228,277817.118786428,288322.09790021,285736.642443095,270128.055549868,0.225998953385395,0.0765509855516758
"Q80ZA4","Pkhd1l1","Fibrocystin-L",0.753526093088858,6,6,24,486554.384093373,520544.882077352,542278.372478308,491122.747479369,466908.885053318,411421.97248348,440404.13000307,456872.922462872,477013.537016393,0.274324290277597,0.088923457328747
"Q80ZW2","Them6","Protein THEM6",0.100846262341326,18,18,24,13752.7374044488,13101.0284985564,18749.7963144774,15057.8792360304,14527.9536429644,13799.5675826371,14130.4351334796,15357.067852614,14809.558208151,0.381427165923963,0.118293476866025
"Q810A3","Ttc9c","Tetratricopeptide repeat protein 9C",0.750554323725055,12,12,24,42293.0531671072,50485.4614136655,57333.38893939,41353.8516279462,53840.6707075952,44617.4880839743,42115.0299229995,43780.9255564471,46977.4836773906,0.340153112950459,0.129645926430015
"Q810A7","Ddx42","ATP-dependent RNA helicase DDX42",0.662527716186253,12,12,24,55981.3465049409,53809.731010169,47090.6719461867,42502.948381769,40753.9032346512,46230.4245546721,41764.4078885085,36786.6032086133,45615.0045911888,0.420798889934461,0.144293392992949
"Q810B6","Ankfy1","Rabankyrin-5",0.917960088691796,24,12,24,6419.18941804933,8200.19977506062,9137.77960436461,7735.19028611301,8630.8294938243,6232.43512349874,5461.81015299017,9534.55142354139,7668.99815968027,0.53106562105643,0.19307223397674
"Q811D0","Dlg1","Disks large homolog 1",0.914315937940762,18,12,24,80417.229004605,82636.1783363944,80352.9694434639,80596.8936167247,81026.2848141793,83205.1453054584,93489.4187044948,85050.5761562997,83346.8369227025,0.157611851223747,0.0530387740292932
"Q811D2","Ankrd26","Ankyrin repeat domain-containing protein 26",0.920310296191819,6,6,24,3103.68228650076,3506.4055912011,3273.34994021987,3649.88610450881,3894.88467962758,2271.57750910898,2567.61800859992,3055.61854982353,3165.37783369882,0.512832039586796,0.171667824816417
"Q811L6","Mast4","Microtubule-associated serine/threonine-protein kinase 4",0.662527716186253,6,12,24,7178.3218433353,7490.4866285765,5430.21082656319,5859.86991550138,5482.83185788445,5341.52313318673,4574.60790550583,5364.66595893259,5840.31475868575,0.4992673928634,0.169832806524514
"Q8BFQ4","Wdr82","WD repeat-containing protein 82",0.914315937940762,6,12,24,41275.023708985,34400.7921518829,32886.1464044839,41542.5196241468,36769.090617273,39465.8115221974,38647.3596447088,28172.5732836173,36644.9146196619,0.364851343748413,0.125627326572929
"Q8BFR4","Gns","N-acetylglucosamine-6-sulfatase",0.828159645232816,24,12,24,18558.0232411815,15258.2049549984,19081.9066843141,18507.2438576663,15998.1627986749,16353.1305324801,14366.3248268413,17293.4963643174,16927.0616575593,0.278582423392245,0.101023268843709
"Q8BFR5","Tufm","Elongation factor Tu, mitochondrial",0.220028208744711,18,12,24,53159.8171535766,57431.9462200549,66149.2690206924,53908.6695950117,55668.6856271882,53680.5102743173,57692.9282721658,53738.9681518541,56428.8492893576,0.230191684407883,0.076221350945668
"Q8BFV2","Pcid2","PCI domain-containing protein 2",0.254573170731707,6,12,24,9242.58671337351,5902.00130779011,6740.19026982287,6028.28820530348,7541.38458321379,6707.60843529943,4446.47482693267,6278.31559782317,6610.85624244488,0.725490270934572,0.209717462574938
